시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
서울특별시 중구 신당동,844,844,0,남산타운,전세,114.88,202210,19,"100,000",0,6,2002,다산로 32,202212~202412,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,59.94,202210,25,"55,000",0,18,2002,다산로 32,202212~202412,신규,-,0,0
서울특별시 중구 신당동,844,844,0,남산타운,월세,114.88,202210,26,"31,000",200,18,2002,다산로 32,202212~202311,갱신,사용,"30,000",190
서울특별시 중구 신당동,844,844,0,남산타운,전세,59.94,202210,27,"49,350",0,7,2002,다산로 32,-,갱신,사용,"47,000",0
서울특별시 중구 신당동,844,844,0,남산타운,전세,59.94,202210,31,"46,300",0,5,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,월세,84.88,202211,2,"61,700",70,17,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,59.94,202211,2,"52,000",0,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,84.88,202211,3,"57,750",0,2,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,월세,59.94,202211,3,"20,000",115,6,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,84.88,202211,4,"55,100",0,17,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,월세,59.94,202211,5,"40,000",45,2,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,월세,59.94,202211,6,"10,000",145,5,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,월세,59.94,202211,12,"3,000",160,5,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,59.94,202211,12,"46,200",0,18,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,월세,59.94,202211,15,"5,000",175,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,월세,59.94,202211,16,"25,000",110,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,월세,114.88,202211,16,"72,450",76,9,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,84.88,202211,17,"63,000",0,12,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,59.94,202211,18,"46,000",0,1,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,84.88,202211,18,"50,000",0,3,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,월세,59.94,202211,19,"35,000",58,12,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,114.88,202211,19,"83,500",0,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,월세,84.88,202211,21,"5,000",220,8,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,월세,84.88,202211,21,"37,000",100,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,114.88,202211,26,"85,000",0,9,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,84.88,202211,26,"67,000",0,12,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,월세,84.88,202211,26,"40,000",100,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,84.88,202211,28,"55,000",0,3,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운,전세,84.88,202211,28,"60,000",0,11,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202201,17,"2,955",6,18,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202201,26,"2,955",6,17,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202202,16,"4,080",0,4,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202202,18,"3,250",0,5,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202203,16,"4,080",0,8,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202203,17,"1,265",16,17,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202203,28,"2,955",6,16,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202204,21,"1,265",16,6,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202205,16,"4,080",0,7,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,7,"4,459",5,1,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202206,7,"4,895",0,16,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,15,"1,518",19,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,20,"1,265",16,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,20,"1,265",16,14,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,20,506,17,6,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,20,"2,457",6,14,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,20,"1,265",16,6,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,22,"1,265",16,3,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,22,"1,265",16,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,22,"1,265",16,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,22,506,17,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,23,"1,265",16,16,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,24,506,17,11,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,24,"1,265",16,15,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,24,506,17,6,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,24,"1,265",16,11,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202206,24,506,17,10,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,11,"3,587",8,3,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202207,11,"4,080",0,14,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202207,11,"4,080",0,1,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202207,11,"4,080",0,15,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,11,"1,265",16,15,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,11,"3,947",1,4,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,11,"3,250",5,14,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202207,11,"4,080",0,8,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,12,"1,265",16,11,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,13,"1,265",16,7,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202207,14,"4,080",0,7,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,14,"1,265",16,4,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,18,"1,265",16,6,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,18,"2,457",6,4,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,18,"1,265",16,12,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,19,"1,265",16,10,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,19,506,16,14,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,20,506,17,1,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,20,506,17,17,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,20,"1,265",16,10,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,20,"1,265",16,16,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,20,"1,265",16,14,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,20,506,17,18,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,20,506,17,9,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202207,25,"2,955",6,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202208,1,506,17,9,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202208,3,"1,265",16,3,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202208,16,"1,265",16,2,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202208,17,"4,080",0,17,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202209,1,"2,953",6,8,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202209,1,"4,080",0,2,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202209,1,"1,265",16,4,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202209,1,"1,265",16,4,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202209,1,"4,080",0,15,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202209,1,"4,080",0,1,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202209,1,"4,080",0,7,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202209,1,"4,080",0,9,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202209,2,"4,080",0,11,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202209,2,"1,265",16,14,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202209,2,"4,080",0,10,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202209,3,"4,080",0,5,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202209,13,"4,080",0,4,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202209,13,"1,265",16,3,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202209,13,"4,080",0,3,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202209,14,"2,955",6,12,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202209,14,"1,265",16,12,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202209,14,"2,955",6,5,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202209,16,"4,080",0,17,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202209,16,"1,265",16,13,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202209,16,"4,080",0,9,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202209,20,"2,289",10,7,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202209,20,"1,265",16,15,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202210,12,"4,080",0,8,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),월세,32.76,202211,16,"1,265",16,15,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,844,844,0,남산타운(임대),전세,32.76,202211,17,"4,080",0,9,2002,다산로 32,-,-,-,,
서울특별시 중구 신당동,432-1653,432,1653,노블레스2,월세,122.31,202201,13,"15,000",400,5,2002,동호로17길 229,202204~202404,신규,-,0,0
서울특별시 중구 신당동,432-1653,432,1653,노블레스2,전세,84.78,202202,17,"46,000",0,2,2002,동호로17길 229,-,-,-,,
서울특별시 중구 신당동,432-1653,432,1653,노블레스2,월세,84.84,202206,7,"5,000",273,1,2002,동호로17길 229,202207~202407,갱신,사용,"5,000",260
서울특별시 중구 신당동,432-1653,432,1653,노블레스2,월세,84.93,202206,7,"20,000",140,3,2002,동호로17길 229,202207~202407,갱신,사용,"20,000",135
서울특별시 중구 신당동,432-1653,432,1653,노블레스2,월세,84.93,202206,7,"20,000",140,3,2002,동호로17길 229,202207~202407,갱신,사용,"20,000",135
서울특별시 중구 신당동,290-67,290,67,노블레스하우스,전세,70.09,202202,25,"37,000",0,5,2007,다산로34길 26,-,-,-,,
서울특별시 중구 신당동,67-129,67,129,뉴그린,전세,80.83,202202,18,"33,600",0,3,2006,퇴계로88나길 30,-,-,-,,
서울특별시 중구 신당동,67-129,67,129,뉴그린,전세,80.83,202202,18,"33,600",0,3,2006,퇴계로88나길 30,202202~202208,갱신,사용,"32,000",0
서울특별시 중구 신당동,67-129,67,129,뉴그린,전세,80.83,202205,17,"50,000",0,3,2006,퇴계로88나길 30,202208~202408,신규,-,0,0
서울특별시 중구 신당동,67-129,67,129,뉴그린,전세,80.83,202205,17,"50,000",0,3,2006,퇴계로88나길 30,202208~202408,신규,-,0,0
서울특별시 중구 신당동,432-1982,432,1982,다다아파트,전세,59.95,202204,23,"17,000",0,1,2000,동호로11마길 40,202206~202406,신규,-,0,0
서울특별시 중구 신당동,432-498,432,498,다오아트빌,전세,53.68,202209,23,"19,000",0,5,2000,동호로11마길 24,-,-,-,,
서울특별시 중구 신당동,432-498,432,498,다오아트빌,전세,53.68,202209,24,"19,000",0,5,2000,동호로11마길 24,202211~202411,신규,-,0,0
서울특별시 중구 신당동,432-2164,432,2164,도현블랑빌,월세,98.39,202203,12,"30,000",130,4,2001,동호로17길 256-35,202203~202403,갱신,-,"30,000",80
서울특별시 중구 신당동,432-2164,432,2164,도현블랑빌,전세,127.12,202203,21,"62,500",0,4,2001,동호로17길 256-35,-,갱신,-,"62,500",0
서울특별시 중구 신당동,432-579,432,579,동산,월세,41.37,202211,12,"2,000",50,-1,2001,동호로11아길 15,-,-,-,,
서울특별시 중구 신당동,432-1952,432,1952,동산빌라(2차),전세,54.46,202211,5,"18,900",0,2,2001,동호로11아길 17,-,-,-,,
서울특별시 중구 신당동,851,851,0,래미안하이베르,전세,59.74,202201,8,"65,000",0,8,2011,퇴계로90길 74,202203~202403,신규,-,0,0
서울특별시 중구 신당동,851,851,0,래미안하이베르,월세,84.98,202201,15,"40,000",68,5,2011,퇴계로90길 74,-,-,-,,
서울특별시 중구 신당동,851,851,0,래미안하이베르,월세,84.85,202201,17,"7,000",160,14,2011,퇴계로90길 74,-,-,-,,
서울특별시 중구 신당동,851,851,0,래미안하이베르,월세,59.95,202201,19,"50,000",50,13,2011,퇴계로90길 74,202202~202402,신규,-,0,0
서울특별시 중구 신당동,851,851,0,래미안하이베르,월세,84.98,202201,26,"57,000",7,14,2011,퇴계로90길 74,-,-,-,,
서울특별시 중구 신당동,851,851,0,래미안하이베르,전세,59.74,202201,27,"65,000",0,6,2011,퇴계로90길 74,202202~202402,신규,-,0,0
서울특별시 중구 신당동,851,851,0,래미안하이베르,전세,59.74,202201,27,"65,000",0,6,2011,퇴계로90길 74,-,-,-,,
서울특별시 중구 신당동,851,851,0,래미안하이베르,전세,59.95,202201,28,"50,000",0,11,2011,퇴계로90길 74,-,-,-,,
