단지명,전용면적,계약년도,계약일,위도,경도,지하철거리,계약날짜,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장,일일가격,층_-1,층_1,층_2,층_3,층_4,층_5,층_6,층_7,층_8,층_9,층_10,층_11,층_12,층_13,층_14,층_15,층_16,층_17,층_18,층_19,층_20,층_21,층_22,층_23,층_24,층_25,층_26,층_27,층_28,층_29,층_30,층_31,층_32,층_33,층_34,지하철역_동대입구역,지하철역_동묘앞역,지하철역_명동역,지하철역_버티고개역,지하철역_상왕십리역,지하철역_서대문역,지하철역_서울역,지하철역_시청역,지하철역_신금호역,지하철역_신당역,지하철역_신설동역,지하철역_약수역,지하철역_을지로4가역,지하철역_청구역,지하철역_충무로역,지하철역_충정로(경기대입구)역,지하철역_회현(남대문시장)역
동대문솔하임,19.6,2022-01-01,11,37.5677165362185,127.016348082451,174.3397765958725,2022/01/11,1200.0,8,4,1,11,42,14,17,30,87.4723582497348,성동공업고등학교(무궁화회관),15.173611111111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
충무로엘크루메크로시티2,22.75,2022-07-01,6,37.5633945987251,126.999994227546,403.946236658601,2022/07/06,1298.0,22,5,8,2,101,37,51,31,72.19381704190464,퇴계로5가,12.8125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
삼정아트테라스정동,17.7034,2022-05-01,6,37.5632510909133,126.972031493823,300.9137610337463,2022/05/06,1261.8,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,15.3125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
현대,79.11,2022-03-01,25,37.560504309545294,127.02297053804,642.5304144954268,2022/03/25,1219.4,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르,14.756944444444443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
덕수궁롯데캐슬,56.2897,2022-07-01,6,37.5637084894676,126.970042986983,377.9433754112008,2022/07/06,1298.0,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단,21.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
약수(372-2796),52.93,2022-10-01,6,37.5537689317791,127.010805436782,67.60227851209639,2022/10/06,1419.1,19,3,9,1,54,20,30,10,75.75270809457467,약수역8번출구.신당사회복지관,12.083333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
롯데캐슬,33.62,2022-06-01,21,37.57081054646992,127.021463886656,533.615752338311,2022/06/21,1291.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,4.530833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
서울역센트럴자이,59.943,2022-01-01,24,37.5547800420518,126.964458224138,546.5467807347819,2022/01/24,1193.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,31.94444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
서제빌딩,21.45,2022-06-01,25,37.5643899218959,127.001330851403,356.66310340976054,2022/06/25,1300.7,25,4,8,3,91,35,49,30,133.71080905767624,베이튼호텔,10.243055555555555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
래미안하이베르(임대),37.54,2022-02-01,21,37.5610379790132,127.020985832433,524.9534945478343,2022/02/21,1196.4,7,0,1,0,44,15,23,27,264.0077328980435,동화동,3.523784722222222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운,84.87999999999998,2022-11-01,26,37.5471667734011,127.005677166122,153.7732236879109,2022/11/26,1333.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,34.722222222222214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
래미안하이베르,59.95,2022-03-01,15,37.5610379790132,127.020985832433,524.9534945478343,2022/03/15,1238.6,7,0,1,0,44,15,23,27,264.0077328980435,동화동,29.270833333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서제빌딩,21.45,2022-03-01,16,37.5643899218959,127.001330851403,356.66310340976054,2022/03/16,1241.7,25,4,8,3,91,35,49,30,133.71080905767624,베이튼호텔,10.173611111111109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
신당역솔하임,14.15,2022-02-01,9,37.5653849734702,127.02122678483,145.27071583729386,2022/02/09,1197.8,11,2,1,1,30,13,13,27,46.48836952902109,신당역하나은행,12.673611111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
롯데캐슬,59.91,2022-05-01,17,37.57081054646992,127.021463886656,533.615752338311,2022/05/17,1281.6,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,21.097222222222218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
신당푸르지오,59.85,2022-09-01,27,37.559864671246096,127.019034279491,453.60316695705785,2022/09/27,1429.7,2,0,1,0,55,15,24,29,62.12000897583936,동화동,26.472222222222225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
롯데캐슬,33.62,2022-05-01,10,37.57081054646992,127.021463886656,533.615752338311,2022/05/10,1274.6,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,2.568784722222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
서울역센트럴자이,84.97199999999998,2022-11-01,9,37.5547800420518,126.964458224138,546.5467807347819,2022/11/09,1387.3,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,52.361111111111114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,59.94,2022-06-01,3,37.5471667734011,127.005677166122,153.7732236879109,2022/06/03,1251.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,27.430555555555557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
래미안하이베르(임대),37.54,2022-06-01,16,37.5610379790132,127.020985832433,524.9534945478343,2022/06/16,1291.3,7,0,1,0,44,15,23,27,264.0077328980435,동화동,3.733298611111111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
래미안하이베르,84.84999999999998,2022-10-01,12,37.5610379790132,127.020985832433,524.9534945478343,2022/10/12,1433.5,7,0,1,0,44,15,23,27,264.0077328980435,동화동,33.333333333333336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
(73-1),19.5,2022-03-01,12,37.56980153016272,127.019329304009,462.5655163555446,2022/03/12,1228.7,4,1,1,4,27,7,5,23,104.2561319628623,청계8가.영도교,8.173611111111109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
삼성사이버빌리지,84.93,2022-02-01,23,37.5589266608979,126.964320892997,86.42285253868776,2022/02/23,1194.7,10,4,13,0,73,29,74,4,66.59799483216813,종근당.충정로역,10.722222222222223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
롯데캐슬,84.97,2022-10-01,22,37.57081054646992,127.021463886656,533.615752338311,2022/10/22,1431.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,30.833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
남산타운,59.94,2022-09-01,3,37.5471667734011,127.005677166122,153.7732236879109,2022/09/03,1351.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,27.708333333333332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,84.9,2022-08-01,25,37.57081054646992,127.021463886656,533.615752338311,2022/08/25,1341.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,35.541666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
래미안하이베르,84.84999999999998,2022-01-01,17,37.5610379790132,127.020985832433,524.9534945478343,2022/01/17,1187.6,7,0,1,0,44,15,23,27,264.0077328980435,동화동,27.881944444444443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운,84.87999999999998,2022-03-01,2,37.5471667734011,127.005677166122,153.7732236879109,2022/03/02,1205.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,33.47222222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼성,59.97,2022-04-01,23,37.558535883830494,127.01844745293,472.8633597877952,2022/04/23,1236.4,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중,20.416666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
동대문와이즈캐슬,15.55,2022-02-01,26,37.5657536581952,127.015443726545,76.31378679879745,2022/02/26,1199.4,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,10.173611111111109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
삼정아트테라스정동,14.2664,2022-03-01,21,37.5632510909133,126.972031493823,300.9137610337463,2022/03/21,1211.1,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩,9.20138888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
롯데캐슬,84.9,2022-01-01,14,37.57081054646992,127.021463886656,533.615752338311,2022/01/14,1188.2,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,30.534722222222218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
청구e편한세상(임대),35.79,2022-06-01,21,37.5599601596254,127.015451019186,148.0705761514984,2022/06/21,1291.7,4,1,1,0,63,20,29,31,70.23484133934264,청구역,3.346979166666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
롯데캐슬,59.94,2022-09-01,14,37.57081054646992,127.021463886656,533.615752338311,2022/09/14,1374.8,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,30.138888888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
남산타운,84.87999999999998,2022-07-01,23,37.5471667734011,127.005677166122,153.7732236879109,2022/07/23,1312.1,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,36.458333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
래미안하이베르,84.97,2022-06-01,10,37.5610379790132,127.020985832433,524.9534945478343,2022/06/10,1257.6,7,0,1,0,44,15,23,27,264.0077328980435,동화동,15.59722222222222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
약수하이츠,65.37,2022-03-01,1,37.5551915990934,127.016359379417,358.1312622656157,2022/03/01,1202.7,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중,12.378472222222221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산타운,59.94,2022-04-01,12,37.5471667734011,127.005677166122,153.7732236879109,2022/04/12,1232.0,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
덕수궁롯데캐슬,42.3686,2022-05-01,21,37.5637084894676,126.970042986983,377.9433754112008,2022/05/21,1274.6,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단,15.173611111111109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
남산센트럴자이,139.936,2022-09-01,23,37.562514395202,126.997824376224,352.7013286255665,2022/09/23,1408.0,16,6,13,2,104,36,55,33,129.0802746938073,충무로역8번출구.대한극장앞,57.916666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
약수(372-2796),52.93,2022-10-01,6,37.5537689317791,127.010805436782,67.60227851209639,2022/10/06,1419.1,19,3,9,1,54,20,30,10,75.75270809457467,약수역8번출구.신당사회복지관,12.083333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
서울역센트럴자이,84.97199999999998,2022-10-01,7,37.5547800420518,126.964458224138,546.5467807347819,2022/10/07,1404.2,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
래미안하이베르,117.0,2022-07-01,4,37.5610379790132,127.020985832433,524.9534945478343,2022/07/04,1294.2,7,0,1,0,44,15,23,27,264.0077328980435,동화동,45.416666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
한양I-Class,16.37,2022-06-01,18,37.567104494618896,127.023295498547,363.603136827756,2022/06/18,1284.1,6,1,0,3,23,7,4,23,29.19137096272764,황학동주민센터,10.243055555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LIG서울역리가,84.98659999999998,2022-05-01,9,37.5562729792512,126.966882959987,421.6932281404668,2022/05/09,1272.7,7,3,15,0,74,30,74,4,168.61624434442572,서울의료보건고등학교.서울역서부,35.625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
남산SKLEADERSVIEW,137.53,2022-06-01,16,37.5591253443035,126.980603849217,219.1012691707696,2022/06/16,1291.3,38,9,21,6,163,50,119,11,184.96757304494523,남산3호터널.서울애니메이션센터,37.526041666666664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
이지마루오장,23.94,2022-05-01,28,37.5643884715851,127.00195688803,301.609724702947,2022/05/28,1266.4,24,3,7,3,91,35,49,30,90.55520884320347,베이튼호텔,8.215277777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,59.94,2022-10-01,10,37.5471667734011,127.005677166122,153.7732236879109,2022/10/10,1404.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,25.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
이지마루충무로,28.43,2022-06-01,25,37.5633038671403,126.999458069058,392.999295768528,2022/06/25,1300.7,22,5,8,2,108,36,53,32,62.70948034329486,퇴계로5가,12.8125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
(340-127),16.64,2022-03-01,4,37.5559723399868,127.012449835838,208.5619824879092,2022/03/04,1203.6,10,3,9,0,62,20,30,29,97.74350362675004,약수역3번출구.약수하이츠,4.6875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
남산타운(임대),32.76,2022-08-01,3,37.5471667734011,127.005677166122,153.7732236879109,2022/08/03,1307.2,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,3.105902777777778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
묵정,52.46,2022-07-01,22,37.5607074663453,127.000060665185,522.9444304920572,2022/07/22,1312.1,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가,13.958333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,59.94,2022-03-01,14,37.57081054646992,127.021463886656,533.615752338311,2022/03/14,1232.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,26.854166666666668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
신당아르브,18.08,2022-06-01,29,37.5649742650674,127.023319283742,335.5910715414943,2022/06/29,1284.9,8,0,1,1,24,8,4,23,71.16580967699376,신당초등학교앞,11.076388888888888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
청구e편한세상(임대),35.79,2022-03-01,3,37.5599601596254,127.015451019186,148.0705761514984,2022/03/03,1205.0,4,1,1,0,63,20,29,31,70.23484133934264,청구역,3.1526041666666664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
남산센트럴자이,82.41299999999998,2022-10-01,11,37.562514395202,126.997824376224,352.7013286255665,2022/10/11,1410.3,16,6,13,2,104,36,55,33,129.0802746938073,충무로역8번출구.대한극장앞,45.833333333333336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
서울역센트럴자이,59.943,2022-08-01,2,37.5547800420518,126.964458224138,546.5467807347819,2022/08/02,1306.4,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구,26.614583333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
쌍용남산플래티넘,139.8,2022-03-01,17,37.5594119017486,126.983219915695,325.43124752086374,2022/03/17,1240.4,43,5,10,3,175,51,123,11,53.1320517975455,남산3호터널.서울애니메이션센터,100.86805555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,33.62,2022-05-01,10,37.57081054646992,127.021463886656,533.615752338311,2022/05/10,1274.6,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬,4.530833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
남산타운(임대),32.76,2022-06-01,24,37.5471667734011,127.005677166122,153.7732236879109,2022/06/24,1300.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,2.9741319444444443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
청구e편한세상,118.47,2022-04-01,23,37.5599601596254,127.015451019186,148.0705761514984,2022/04/23,1236.4,4,1,1,0,63,20,29,31,70.23484133934264,청구역,39.583333333333336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
동대문와이즈캐슬,15.55,2022-10-01,14,37.5657536581952,127.015443726545,76.31378679879745,2022/10/14,1427.0,9,5,0,11,52,17,26,31,102.6009616168716,충무아트센터.스포츠센터.중부소방서,11.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
묵정,52.46,2022-10-01,8,37.5607074663453,127.000060665185,522.9444304920572,2022/10/08,1404.2,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가,20.833333333333332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
남산트라팰리스,142.23,2022-09-01,23,37.5539946799726,126.975612746457,300.40511873242406,2022/09/23,1408.0,8,5,9,0,115,37,95,8,83.49973589710727,후암삼거리,111.80555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
창성그린빌,63.74,2022-11-01,28,37.5701286820786,127.021415016888,522.9827756608207,2022/11/28,1326.8,3,1,1,3,22,7,4,23,167.20922225823793,황학동롯데캐슬,12.760416666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
오렌지카운티을지로,15.79,2022-02-01,23,37.5652276672427,127.001411116707,351.93310458901897,2022/02/23,1194.7,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔,12.673611111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
남산타운,84.87999999999998,2022-06-01,11,37.5471667734011,127.005677166122,153.7732236879109,2022/06/11,1257.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개,27.54861111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
