단지명,전용면적,보증금,월세,층,지하철역,지하철거리,500m음식점수,환율,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),금리,보증금고려월세
래미안하이베르,59.74,10000.0,160,12,신당역,524.9534945478343,88,1272.7,44,15,23,27,264.0077328980435,1.75,174.58333333333334
현대,66.6,35000.0,30,15,신당역,642.5304144954268,81,1272.7,27,9,13,16,145.0156737035655,1.75,81.04166666666666
더플레이스충정로,14.32,1000.0,61,7,충정로(경기대입구)역,169.5458754048524,129,1272.7,90,31,86,5,152.21828755716365,1.75,62.458333333333336
LIG서울역리가,84.98659999999998,30000.0,170,13,서울역,421.6932281404668,121,1272.7,74,30,74,4,168.61624434442572,1.75,213.75
약수하이츠,84.87999999999998,5000.0,158,2,신금호역,358.1312622656157,4,1274.6,47,17,24,13,392.9343565790587,1.75,165.29166666666666
롯데캐슬,33.62,2184.0,24,18,신설동역,533.615752338311,40,1274.6,21,7,4,23,99.42774589932525,1.75,27.185
롯데캐슬,33.62,4800.0,10,20,신설동역,533.615752338311,40,1274.6,21,7,4,23,99.42774589932525,1.75,17.0
롯데캐슬,33.62,5083.0,8,25,신설동역,533.615752338311,40,1274.6,21,7,4,23,99.42774589932525,1.75,15.412708333333336
롯데캐슬,84.92,27000.0,80,8,신설동역,533.615752338311,40,1274.6,21,7,4,23,99.42774589932525,1.75,119.375
신당파인힐하나유보라,30.4927,4000.0,73,3,상왕십리역,413.01287042336577,8,1274.6,18,7,4,22,17.8702147977542,1.75,78.83333333333333
더플레이스충정로,36.34,28000.0,4,4,충정로(경기대입구)역,169.5458754048524,129,1274.6,90,31,86,5,152.21828755716365,1.75,44.833333333333336
DUO302,15.97,1000.0,65,7,신당역,338.52745922576685,77,1274.6,23,7,4,23,33.55971284644064,1.75,66.45833333333333
남산타운,84.87999999999998,40000.0,59,7,버티고개역,153.7732236879109,27,1274.6,30,13,28,6,38.78579684636771,1.75,117.33333333333334
남산타운,59.94,3000.0,137,14,버티고개역,153.7732236879109,27,1274.6,30,13,28,6,38.78579684636771,1.75,141.375
한양I-Class,16.37,1000.0,60,16,신당역,363.603136827756,77,1275.5,23,7,4,23,29.19137096272764,1.75,61.458333333333336
남산타운,59.94,3000.0,150,3,버티고개역,153.7732236879109,27,1275.5,30,13,28,6,38.78579684636771,1.75,154.375
LIG서울역리가,84.98659999999998,65000.0,60,14,서울역,421.6932281404668,121,1275.5,74,30,74,4,168.61624434442572,1.75,154.79166666666669
LIG서울역리가,84.98659999999998,65000.0,60,14,서울역,421.6932281404668,121,1275.5,74,30,74,4,168.61624434442572,1.75,154.79166666666669
남산타운,114.88,10000.0,280,8,버티고개역,153.7732236879109,27,1277.0,30,13,28,6,38.78579684636771,1.75,294.5833333333333
롯데캐슬,33.62,5865.0,7,21,신설동역,533.615752338311,40,1277.0,21,7,4,23,99.42774589932525,1.75,15.553125
롯데캐슬,33.62,6675.0,14,33,신설동역,533.615752338311,40,1277.0,21,7,4,23,99.42774589932525,1.75,23.734375
신당파인힐하나유보라,24.3931,1000.0,64,10,상왕십리역,413.01287042336577,8,1277.0,18,7,4,22,17.8702147977542,1.75,65.45833333333333
청구e편한세상,84.95999999999998,10000.0,255,2,청구역,148.0705761514984,96,1277.0,63,20,29,31,70.23484133934264,1.75,269.5833333333333
더플레이스충정로,22.67,1000.0,76,3,충정로(경기대입구)역,169.5458754048524,129,1286.4,90,31,86,5,152.21828755716365,1.75,77.45833333333333
롯데캐슬,84.9,30000.0,150,21,신설동역,533.615752338311,40,1286.4,21,7,4,23,99.42774589932525,1.75,193.75
롯데캐슬,84.97,5000.0,179,19,신설동역,533.615752338311,40,1286.4,21,7,4,23,99.42774589932525,1.75,186.29166666666663
삼성사이버빌리지,76.83,41000.0,5,1,충정로(경기대입구)역,86.42285253868776,90,1286.4,73,29,74,4,66.59799483216813,1.75,64.79166666666666
삼성사이버빌리지,76.83,41000.0,5,1,충정로(경기대입구)역,86.42285253868776,90,1286.4,73,29,74,4,66.59799483216813,1.75,64.79166666666666
롯데캐슬,84.9,30000.0,150,21,신설동역,533.615752338311,40,1286.4,21,7,4,23,99.42774589932525,1.75,193.75
LIG서울역리가,84.98659999999998,6000.0,200,8,서울역,421.6932281404668,121,1286.4,74,30,74,4,168.61624434442572,1.75,208.75
충무로엘크루메크로시티2,22.75,1000.0,78,10,을지로4가역,403.946236658601,207,1286.4,101,37,51,31,72.19381704190464,1.75,79.45833333333333
롯데캐슬,59.94,5000.0,137,18,신설동역,533.615752338311,40,1286.4,21,7,4,23,99.42774589932525,1.75,144.29166666666666
서울역센트럴자이,72.9932,40000.0,155,10,충정로(경기대입구)역,546.5467807347819,101,1286.4,47,20,55,4,161.22384425777142,1.75,213.33333333333331
한양I-Class,16.37,1000.0,60,17,신당역,363.603136827756,77,1286.4,23,7,4,23,29.19137096272764,1.75,61.458333333333336
남산타운,59.94,5000.0,116,9,버티고개역,153.7732236879109,27,1286.4,30,13,28,6,38.78579684636771,1.75,123.29166666666669
오렌지카운티을지로,12.43,1000.0,63,9,을지로4가역,351.93310458901897,273,1286.4,90,33,49,30,111.17973797505265,1.75,64.45833333333333
충무로엘크루메크로시티2,22.75,5000.0,55,13,을지로4가역,403.946236658601,207,1286.0,101,37,51,31,72.19381704190464,1.75,62.29166666666666
삼성홈타운,83.94,3000.0,168,6,신당역,381.6185556863613,161,1286.0,50,16,26,30,157.30676639640637,1.75,172.375
리마크빌동대문,24.96,1000.0,89,13,신당역,58.061356897640906,140,1286.0,43,14,17,31,187.3336720760136,1.75,90.45833333333331
남산타운,59.94,10000.0,128,11,버티고개역,153.7732236879109,27,1281.6,30,13,28,6,38.78579684636771,1.75,142.58333333333334
남산타운,84.87999999999998,50000.0,110,18,버티고개역,153.7732236879109,27,1281.6,30,13,28,6,38.78579684636771,1.75,182.91666666666669
약수하이츠,84.87999999999998,5000.0,158,11,신금호역,358.1312622656157,4,1281.6,47,17,24,13,392.9343565790587,1.75,165.29166666666666
남산타운,59.94,10000.0,119,11,버티고개역,153.7732236879109,27,1281.6,30,13,28,6,38.78579684636771,1.75,133.58333333333334
롯데캐슬,59.91,10000.0,112,30,신설동역,533.615752338311,40,1281.6,21,7,4,23,99.42774589932525,1.75,126.58333333333331
삼성사이버빌리지,84.95,48000.0,100,13,충정로(경기대입구)역,86.42285253868776,90,1281.6,73,29,74,4,66.59799483216813,1.75,170.0
롯데캐슬,59.91,20000.0,125,24,신설동역,533.615752338311,40,1281.6,21,7,4,23,99.42774589932525,1.75,154.16666666666666
남산타운,84.87999999999998,50000.0,130,7,버티고개역,153.7732236879109,27,1281.6,30,13,28,6,38.78579684636771,1.75,202.91666666666669
남산타운,84.87999999999998,7500.0,167,7,버티고개역,153.7732236879109,27,1269.3,30,13,28,6,38.78579684636771,1.75,177.9375
중림동삼성사이버빌리지(임대,31.59,2614.0,11,9,충정로(경기대입구)역,297.14149153187014,105,1269.3,68,27,71,4,274.970024395487,1.75,14.812083333333334
래미안하이베르,84.97,36000.0,40,11,신당역,524.9534945478343,88,1274.6,44,15,23,27,264.0077328980435,1.75,92.5
LIG서울역리가,84.98659999999998,56500.0,35,3,서울역,421.6932281404668,121,1274.6,74,30,74,4,168.61624434442572,1.75,117.39583333333331
더플레이스충정로,19.95,1000.0,71,3,충정로(경기대입구)역,169.5458754048524,129,1274.6,90,31,86,5,152.21828755716365,1.75,72.45833333333333
남산타운,84.87999999999998,5000.0,158,5,버티고개역,153.7732236879109,27,1274.6,30,13,28,6,38.78579684636771,1.75,165.29166666666666
남산타운,59.94,42000.0,25,9,버티고개역,153.7732236879109,27,1274.6,30,13,28,6,38.78579684636771,1.75,86.25
남산타운,59.94,15000.0,71,1,버티고개역,153.7732236879109,27,1274.6,30,13,28,6,38.78579684636771,1.75,92.875
삼정아트테라스정동,17.7034,3000.0,110,6,시청역,300.9137610337463,514,1274.6,143,42,101,11,230.68420809566103,1.75,114.375
삼성,59.98,10000.0,140,10,신금호역,472.8633597877952,20,1274.6,55,17,24,29,25.03257628178961,1.75,154.58333333333334
롯데캐슬,84.9,5000.0,173,21,신설동역,533.615752338311,40,1274.6,21,7,4,23,99.42774589932525,1.75,180.29166666666663
롯데캐슬,59.91,32000.0,46,26,신설동역,533.615752338311,40,1274.6,21,7,4,23,99.42774589932525,1.75,92.66666666666666
덕수궁롯데캐슬,42.3686,35000.0,40,10,서대문역,377.9433754112008,173,1274.6,140,40,99,9,109.10882594405582,1.75,91.04166666666666
덕수궁롯데캐슬,42.3686,35000.0,40,10,서대문역,377.9433754112008,173,1274.6,140,40,99,9,109.10882594405582,1.75,91.04166666666666
서울역센트럴자이,59.943,5000.0,270,9,충정로(경기대입구)역,546.5467807347819,101,1274.6,47,20,55,4,161.22384425777142,1.75,277.2916666666667
서울역센트럴자이,59.943,5000.0,270,9,충정로(경기대입구)역,546.5467807347819,101,1274.6,47,20,55,4,161.22384425777142,1.75,277.2916666666667
중림동삼성사이버빌리지(임대,31.59,1601.0,19,13,충정로(경기대입구)역,297.14149153187014,105,1274.6,68,27,71,4,274.970024395487,1.75,21.334791666666668
서울역센트럴자이(임대),39.9541,20303.0,50,10,충정로(경기대입구)역,570.352209953056,100,1269.5,39,20,55,4,201.7103826031684,1.75,79.60854166666667
현대,121.14,43000.0,17,10,신당역,642.5304144954268,81,1269.5,27,9,13,16,145.0156737035655,1.75,79.70833333333334
충무로엘크루메크로시티2,22.75,3000.0,65,13,을지로4가역,403.946236658601,207,1269.5,101,37,51,31,72.19381704190464,1.75,69.375
신당파인힐하나유보라,32.5619,4000.0,79,11,상왕십리역,413.01287042336577,8,1267.7,18,7,4,22,17.8702147977542,1.75,84.83333333333333
동대문와이즈캐슬,15.55,1000.0,63,12,신당역,76.31378679879745,159,1267.7,52,17,26,31,102.6009616168716,1.75,64.45833333333333
롯데캐슬,59.94,10000.0,106,22,신설동역,533.615752338311,40,1267.7,21,7,4,23,99.42774589932525,1.75,120.58333333333331
서울역센트럴자이,84.97199999999998,20000.0,250,20,충정로(경기대입구)역,546.5467807347819,101,1264.3,47,20,55,4,161.22384425777142,1.75,279.1666666666667
남산타운,114.88,23000.0,130,15,버티고개역,153.7732236879109,27,1264.3,30,13,28,6,38.78579684636771,1.75,163.54166666666666
남산타운,84.87999999999998,5000.0,200,18,버티고개역,153.7732236879109,27,1264.3,30,13,28,6,38.78579684636771,1.75,207.29166666666663
DUO302,15.97,5000.0,50,6,신당역,338.52745922576685,77,1266.4,23,7,4,23,33.55971284644064,1.75,57.29166666666666
덕수궁롯데캐슬,56.2897,25000.0,98,8,서대문역,377.9433754112008,173,1266.4,140,40,99,9,109.10882594405582,1.75,134.45833333333334
충무로헤센스마트,19.76,12000.0,38,6,충무로역,399.4739356787322,226,1266.4,117,36,52,32,166.95499565803877,1.75,55.5
삼성사이버빌리지,59.7,5000.0,155,10,충정로(경기대입구)역,86.42285253868776,90,1266.4,73,29,74,4,66.59799483216813,1.75,162.29166666666666
DUO302,15.97,5000.0,50,6,신당역,338.52745922576685,77,1266.4,23,7,4,23,33.55971284644064,1.75,57.29166666666666
약수하이츠,84.87999999999998,10000.0,180,2,신금호역,358.1312622656157,4,1266.4,47,17,24,13,392.9343565790587,1.75,194.58333333333331
이지마루오장,23.94,29000.0,7,15,동대문역사문화공원역,301.609724702947,262,1266.4,91,35,49,30,90.55520884320347,1.75,49.29166666666666
청구e편한세상,84.95,40000.0,74,5,청구역,148.0705761514984,96,1266.4,63,20,29,31,70.23484133934264,1.75,132.33333333333334
약수하이츠,84.87999999999998,10000.0,180,2,신금호역,358.1312622656157,4,1266.4,47,17,24,13,392.9343565790587,1.75,194.58333333333331
신당푸르지오,59.85,10000.0,150,2,청구역,453.60316695705785,100,1266.4,55,15,24,29,62.12000897583936,1.75,164.58333333333334
래미안하이베르,59.74,30000.0,120,10,신당역,524.9534945478343,88,1266.4,44,15,23,27,264.0077328980435,1.75,163.75
래미안하이베르,117.0,15000.0,240,12,신당역,524.9534945478343,88,1266.4,44,15,23,27,264.0077328980435,1.75,261.875
삼성,59.98,10000.0,140,10,신금호역,472.8633597877952,20,1266.4,55,17,24,29,25.03257628178961,1.75,154.58333333333334
서울역센트럴자이,84.97199999999998,50010.0,155,13,충정로(경기대입구)역,546.5467807347819,101,1256.9,47,20,55,4,161.22384425777142,1.75,227.93125
롯데캐슬,84.9,42000.0,32,24,신설동역,533.615752338311,40,1256.9,21,7,4,23,99.42774589932525,1.75,93.25
롯데캐슬,84.92,5000.0,215,32,신설동역,533.615752338311,40,1256.9,21,7,4,23,99.42774589932525,1.75,222.29166666666663
롯데캐슬,84.89,30000.0,150,22,신설동역,533.615752338311,40,1245.8,21,7,4,23,99.42774589932525,1.75,193.75
약수하이츠,114.92,40000.0,101,15,신금호역,358.1312622656157,4,1245.8,47,17,24,13,392.9343565790587,1.75,159.33333333333334
충무로엘크루메크로시티2,22.75,1000.0,75,15,을지로4가역,403.946236658601,207,1238.4,101,37,51,31,72.19381704190464,1.75,76.45833333333333
롯데캐슬,84.89,5000.0,179,13,신설동역,533.615752338311,40,1238.4,21,7,4,23,99.42774589932525,1.75,186.29166666666663
남산타운,84.87999999999998,5000.0,163,18,버티고개역,153.7732236879109,27,1238.4,30,13,28,6,38.78579684636771,1.75,170.29166666666666
충무로엘크루메크로시티2,22.75,1000.0,75,15,을지로4가역,403.946236658601,207,1238.4,101,37,51,31,72.19381704190464,1.75,76.45833333333333
롯데캐슬,84.92,30000.0,150,16,신설동역,533.615752338311,40,1251.2,21,7,4,23,99.42774589932525,1.75,193.75
남산타운,84.87999999999998,50000.0,100,17,버티고개역,153.7732236879109,27,1251.2,30,13,28,6,38.78579684636771,1.75,172.91666666666669
황학동코아루,84.95,10000.0,200,13,신당역,281.09224807306543,77,1251.2,24,8,4,23,82.61857382160969,1.75,214.58333333333331
더플레이스충정로,40.95,3000.0,93,3,충정로(경기대입구)역,169.5458754048524,129,1251.2,90,31,86,5,152.21828755716365,1.75,97.375
남산타운,59.94,10000.0,150,6,버티고개역,153.7732236879109,27,1251.2,30,13,28,6,38.78579684636771,1.75,164.58333333333334
서울역센트럴자이,84.9791,20000.0,232,2,충정로(경기대입구)역,546.5467807347819,101,1251.2,47,20,55,4,161.22384425777142,1.75,261.1666666666667
황학동코아루,84.94,30000.0,90,18,신당역,281.09224807306543,77,1251.2,24,8,4,23,82.61857382160969,1.75,133.75
서울역센트럴자이,84.9791,20000.0,218,2,충정로(경기대입구)역,546.5467807347819,101,1251.2,47,20,55,4,161.22384425777142,1.75,247.16666666666663
래미안하이베르,59.95,30000.0,100,1,신당역,524.9534945478343,88,1251.2,44,15,23,27,264.0077328980435,1.75,143.75
약수하이츠,114.92,10000.0,170,6,신금호역,358.1312622656157,4,1251.2,47,17,24,13,392.9343565790587,1.75,184.58333333333331
(372-66),20.06,2000.0,50,6,약수역,265.6947025779178,77,1251.2,39,13,28,6,39.65870504622261,1.75,52.91666666666666
남산타운(임대),32.76,4459.0,5,1,버티고개역,153.7732236879109,27,1241.1,30,13,28,6,38.78579684636771,1.75,11.502708333333334
황학아크로타워,111.224,35000.0,165,15,신당역,191.4923447599134,76,1241.1,24,8,5,23,60.78809230054661,1.75,216.04166666666663
노블레스2,84.84,5000.0,273,1,버티고개역,238.7738491675192,40,1241.1,35,14,37,6,199.08089827563205,1.75,280.2916666666667
청구e편한세상,84.95999999999998,51000.0,39,15,청구역,148.0705761514984,96,1241.1,63,20,29,31,70.23484133934264,1.75,113.375
노블레스2,84.93,20000.0,140,3,버티고개역,238.7738491675192,40,1241.1,35,14,37,6,199.08089827563205,1.75,169.16666666666666
노블레스2,84.93,20000.0,140,3,버티고개역,238.7738491675192,40,1241.1,35,14,37,6,199.08089827563205,1.75,169.16666666666666
롯데캐슬,59.91,5000.0,150,18,신설동역,533.615752338311,40,1257.1,21,7,4,23,99.42774589932525,1.75,157.29166666666666
덕수궁롯데캐슬,69.5135,5000.0,280,6,서대문역,377.9433754112008,173,1257.1,140,40,99,9,109.10882594405582,1.75,287.2916666666667
남산타운,59.94,3000.0,160,1,버티고개역,153.7732236879109,27,1257.1,30,13,28,6,38.78579684636771,1.75,164.375
서제빌딩,24.2,1000.0,65,5,동대문역사문화공원역,356.66310340976054,272,1255.4,91,35,49,30,133.71080905767624,1.75,66.45833333333333
래미안하이베르,84.84999999999998,10000.0,159,11,신당역,524.9534945478343,88,1255.4,44,15,23,27,264.0077328980435,1.75,173.58333333333334
중림동삼성사이버빌리지(임대,31.59,4802.0,3,3,충정로(경기대입구)역,297.14149153187014,105,1255.4,68,27,71,4,274.970024395487,1.75,10.002916666666668
래미안하이베르,84.97,58000.0,9,5,신당역,524.9534945478343,88,1257.6,44,15,23,27,264.0077328980435,1.75,93.58333333333331
삼성사이버빌리지,59.93,49000.0,30,14,충정로(경기대입구)역,86.42285253868776,90,1257.6,73,29,74,4,66.59799483216813,1.75,101.45833333333331
남산타운,59.94,3000.0,137,4,버티고개역,153.7732236879109,27,1257.6,30,13,28,6,38.78579684636771,1.75,141.375
남산타운,59.94,5000.0,170,8,버티고개역,153.7732236879109,27,1257.6,30,13,28,6,38.78579684636771,1.75,177.29166666666666
남산타운,84.87999999999998,5000.0,158,9,버티고개역,153.7732236879109,27,1257.6,30,13,28,6,38.78579684636771,1.75,165.29166666666666
충무로헤센스마트,21.04,1000.0,88,7,충무로역,399.4739356787322,226,1257.6,117,36,52,32,166.95499565803877,1.75,89.45833333333333
서울역한라비발디센트럴,84.9774,5000.0,240,8,서울역,376.5303456813306,89,1257.6,67,24,65,4,37.0031250698845,1.75,247.29166666666663
남산타운,84.87999999999998,35000.0,130,15,버티고개역,153.7732236879109,27,1257.6,30,13,28,6,38.78579684636771,1.75,181.04166666666663
삼성사이버빌리지,84.95,53000.0,30,15,충정로(경기대입구)역,86.42285253868776,90,1266.0,73,29,74,4,66.59799483216813,1.75,107.29166666666669
진양상가,95.8,500.0,28,16,충무로역,197.7903468724876,213,1266.0,129,37,71,25,65.48284525938637,1.75,28.729166666666668
삼정아트테라스정동,17.7034,3000.0,100,6,시청역,300.9137610337463,514,1266.0,143,42,101,11,230.68420809566103,1.75,104.375
더플레이스충정로,17.04,1000.0,70,4,충정로(경기대입구)역,169.5458754048524,129,1266.0,90,31,86,5,152.21828755716365,1.75,71.45833333333333
현대,79.11,28000.0,40,6,신당역,642.5304144954268,81,1289.7,27,9,13,16,145.0156737035655,1.75,80.83333333333334
충무로헤센스마트,21.04,10000.0,45,3,충무로역,399.4739356787322,226,1289.7,117,36,52,32,166.95499565803877,1.75,59.583333333333336
남산타운(임대),32.76,1518.0,19,13,버티고개역,153.7732236879109,27,1289.7,30,13,28,6,38.78579684636771,1.75,21.21375
약수하이츠,32.67,1431.0,14,17,신금호역,358.1312622656157,4,1289.7,47,17,24,13,392.9343565790587,1.75,16.086875
래미안하이베르(임대),37.54,3017.0,18,13,신당역,524.9534945478343,88,1291.3,44,15,23,27,264.0077328980435,1.75,22.399791666666665
남산SKLEADERSVIEW,137.53,89250.0,95,8,회현(남대문시장)역,219.1012691707696,354,1291.3,163,50,119,11,184.96757304494523,1.75,225.15625
신당푸르지오,84.39,20000.0,170,12,청구역,453.60316695705785,100,1291.3,55,15,24,29,62.12000897583936,1.75,199.16666666666663
약수하이츠,114.92,10000.0,220,12,신금호역,358.1312622656157,4,1284.1,47,17,24,13,392.9343565790587,1.75,234.58333333333331
묵정,52.46,1000.0,110,9,동대입구역,522.9444304920572,186,1284.1,115,37,59,31,185.86417386132544,1.75,111.45833333333331
묵정,52.46,1000.0,110,9,동대입구역,522.9444304920572,186,1284.1,115,37,59,31,185.86417386132544,1.75,111.45833333333331
장충,31.24,1000.0,69,4,동대입구역,347.6796584148718,115,1284.1,99,33,57,28,100.4579538787936,1.75,70.45833333333333
한진해모로,27.27,3177.0,2,4,상왕십리역,329.285131747168,1,1284.1,18,7,4,16,155.76315185597636,1.75,6.633125
롯데캐슬,59.91,5000.0,160,23,신설동역,533.615752338311,40,1284.1,21,7,4,23,99.42774589932525,1.75,167.29166666666666
남산타운,59.94,3150.0,137,11,버티고개역,153.7732236879109,27,1284.1,30,13,28,6,38.78579684636771,1.75,141.59375
동대문와이즈캐슬,15.55,1000.0,63,11,신당역,76.31378679879745,159,1284.1,52,17,26,31,102.6009616168716,1.75,64.45833333333333
남산타운,114.88,47320.0,70,9,버티고개역,153.7732236879109,27,1284.1,30,13,28,6,38.78579684636771,1.75,139.00833333333333
삼성,84.95999999999998,20000.0,140,5,신금호역,472.8633597877952,20,1284.1,55,17,24,29,25.03257628178961,1.75,169.16666666666666
약수하이츠,84.87999999999998,5000.0,158,7,신금호역,358.1312622656157,4,1284.1,47,17,24,13,392.9343565790587,1.75,165.29166666666666
서울역센트럴자이,72.88989999999998,10000.0,270,19,충정로(경기대입구)역,546.5467807347819,101,1284.1,47,20,55,4,161.22384425777142,1.75,284.5833333333333
한양I-Class,16.37,1000.0,60,16,신당역,363.603136827756,77,1284.1,23,7,4,23,29.19137096272764,1.75,61.458333333333336
중림동삼성사이버빌리지(임대,31.59,582.0,19,14,충정로(경기대입구)역,297.14149153187014,105,1287.5,68,27,71,4,274.970024395487,1.75,19.84875
(73-1),16.69,1000.0,45,5,신당역,462.5655163555446,106,1287.5,27,7,5,23,104.2561319628623,1.75,46.458333333333336
신당파인힐하나유보라,32.5619,4000.0,79,11,상왕십리역,413.01287042336577,8,1287.5,18,7,4,22,17.8702147977542,1.75,84.83333333333333
청계리버팰리스B,26.94,2000.0,90,7,신당역,481.0798927128401,106,1287.5,23,7,4,23,185.30777779512644,1.75,92.91666666666669
중림동삼성사이버빌리지(임대,31.59,582.0,19,1,충정로(경기대입구)역,297.14149153187014,105,1287.5,68,27,71,4,274.970024395487,1.75,19.84875
롯데캐슬,33.62,2184.0,24,33,신설동역,533.615752338311,40,1287.5,21,7,4,23,99.42774589932525,1.75,27.185
롯데캐슬,33.62,4800.0,10,15,신설동역,533.615752338311,40,1287.5,21,7,4,23,99.42774589932525,1.75,17.0
중림동삼성사이버빌리지(임대,31.59,1456.0,17,4,충정로(경기대입구)역,297.14149153187014,105,1287.5,68,27,71,4,274.970024395487,1.75,19.12333333333333
중림동삼성사이버빌리지(임대,31.59,582.0,19,4,충정로(경기대입구)역,297.14149153187014,105,1287.5,68,27,71,4,274.970024395487,1.75,19.84875
남산타운(임대),32.76,1265.0,16,6,버티고개역,153.7732236879109,27,1287.5,30,13,28,6,38.78579684636771,1.75,17.844791666666666
남산타운(임대),32.76,2457.0,6,14,버티고개역,153.7732236879109,27,1287.5,30,13,28,6,38.78579684636771,1.75,9.583125
남산타운(임대),32.76,506.0,17,6,버티고개역,153.7732236879109,27,1287.5,30,13,28,6,38.78579684636771,1.75,17.737916666666667
한양I-Class,16.37,1000.0,60,15,신당역,363.603136827756,77,1287.5,23,7,4,23,29.19137096272764,1.75,61.458333333333336
남산타운(임대),32.76,1265.0,16,14,버티고개역,153.7732236879109,27,1287.5,30,13,28,6,38.78579684636771,1.75,17.844791666666666
중림동삼성사이버빌리지(임대,31.59,1456.0,17,16,충정로(경기대입구)역,297.14149153187014,105,1287.5,68,27,71,4,274.970024395487,1.75,19.12333333333333
중림동삼성사이버빌리지(임대,31.59,1456.0,17,14,충정로(경기대입구)역,297.14149153187014,105,1287.5,68,27,71,4,274.970024395487,1.75,19.12333333333333
중림동삼성사이버빌리지(임대,31.59,1456.0,17,1,충정로(경기대입구)역,297.14149153187014,105,1287.5,68,27,71,4,274.970024395487,1.75,19.12333333333333
롯데캐슬,84.92,5000.0,179,23,신설동역,533.615752338311,40,1287.5,21,7,4,23,99.42774589932525,1.75,186.29166666666663
남산타운(임대),32.76,1265.0,16,13,버티고개역,153.7732236879109,27,1287.5,30,13,28,6,38.78579684636771,1.75,17.844791666666666
중림동삼성사이버빌리지(임대,31.59,582.0,19,16,충정로(경기대입구)역,297.14149153187014,105,1287.5,68,27,71,4,274.970024395487,1.75,19.84875
남산타운,59.94,46000.0,20,7,버티고개역,153.7732236879109,27,1291.7,30,13,28,6,38.78579684636771,1.75,87.08333333333333
더플레이스충정로,15.12,1000.0,64,5,충정로(경기대입구)역,169.5458754048524,129,1291.7,90,31,86,5,152.21828755716365,1.75,65.45833333333333
삼정아트테라스정동,18.6574,8000.0,90,6,시청역,300.9137610337463,514,1291.7,143,42,101,11,230.68420809566103,1.75,101.66666666666669
남산리젠트힐,93.51,300.0,300,4,버티고개역,172.94437351095854,32,1291.7,33,13,30,6,121.2985282990008,1.75,300.4375
롯데캐슬,33.62,2184.0,24,30,신설동역,533.615752338311,40,1291.7,21,7,4,23,99.42774589932525,1.75,27.185
롯데캐슬,33.62,4800.0,10,30,신설동역,533.615752338311,40,1291.7,21,7,4,23,99.42774589932525,1.75,17.0
롯데캐슬,114.9,30100.0,129,28,신설동역,533.615752338311,40,1291.7,21,7,4,23,99.42774589932525,1.75,172.89583333333334
삼성사이버빌리지,84.93,5000.0,172,10,충정로(경기대입구)역,86.42285253868776,90,1291.7,73,29,74,4,66.59799483216813,1.75,179.29166666666666
청구e편한세상(임대),35.79,2799.0,16,12,청구역,148.0705761514984,96,1291.7,63,20,29,31,70.23484133934264,1.75,20.081875
삼익,59.58,2000.0,120,4,충무로역,269.89770332555275,186,1290.6,166,42,93,19,140.1028231176374,1.75,122.91666666666669
약수하이츠,114.92,20000.0,220,9,신금호역,358.1312622656157,4,1290.6,47,17,24,13,392.9343565790587,1.75,249.16666666666663
롯데캐슬,59.94,3000.0,147,19,신설동역,533.615752338311,40,1290.6,21,7,4,23,99.42774589932525,1.75,151.375
삼익,59.58,2000.0,120,4,충무로역,269.89770332555275,186,1290.6,166,42,93,19,140.1028231176374,1.75,122.91666666666669
신당푸르지오,145.1,45000.0,140,7,청구역,453.60316695705785,100,1290.6,55,15,24,29,62.12000897583936,1.75,205.625
남산타운(임대),32.76,506.0,17,13,버티고개역,153.7732236879109,27,1290.6,30,13,28,6,38.78579684636771,1.75,17.737916666666667
DUO302,15.97,1000.0,65,9,신당역,338.52745922576685,77,1290.6,23,7,4,23,33.55971284644064,1.75,66.45833333333333
한양I-Class,16.37,5000.0,45,16,신당역,363.603136827756,77,1290.6,23,7,4,23,29.19137096272764,1.75,52.29166666666666
남산타운(임대),32.76,1265.0,16,3,버티고개역,153.7732236879109,27,1290.6,30,13,28,6,38.78579684636771,1.75,17.844791666666666
남산타운(임대),32.76,1265.0,16,13,버티고개역,153.7732236879109,27,1290.6,30,13,28,6,38.78579684636771,1.75,17.844791666666666
남산타운(임대),32.76,1265.0,16,13,버티고개역,153.7732236879109,27,1290.6,30,13,28,6,38.78579684636771,1.75,17.844791666666666
남산타운(임대),32.76,1265.0,16,16,버티고개역,153.7732236879109,27,1295.7,30,13,28,6,38.78579684636771,1.75,17.844791666666666
중림동삼성사이버빌리지(임대,31.59,1456.0,17,11,충정로(경기대입구)역,297.14149153187014,105,1300.7,68,27,71,4,274.970024395487,1.75,19.12333333333333
롯데캐슬,84.97,45000.0,100,17,신설동역,533.615752338311,40,1300.7,21,7,4,23,99.42774589932525,1.75,165.625
청구e편한세상(임대),35.79,2799.0,16,8,청구역,148.0705761514984,96,1300.7,63,20,29,31,70.23484133934264,1.75,20.081875
청구e편한세상(임대),35.79,1119.0,19,4,청구역,148.0705761514984,96,1300.7,63,20,29,31,70.23484133934264,1.75,20.631875
남산타운,84.87999999999998,5000.0,158,12,버티고개역,153.7732236879109,27,1300.7,30,13,28,6,38.78579684636771,1.75,165.29166666666666
남산타운(임대),32.76,1265.0,16,11,버티고개역,153.7732236879109,27,1300.7,30,13,28,6,38.78579684636771,1.75,17.844791666666666
