단지명,전용면적,계약년도,계약일,보증금,월세,층,위도,경도,지하철역,지하철거리,500m음식점수,계약날짜,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장
약수하이츠,84.87999999999998,202203,15,15000.0,170,8,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/03/15,1238.6,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
남산롯데캐슬아이리스,187.08,202203,15,125000.0,80,13,37.5582247092319,126.981744459746,회현(남대문시장)역,310.7749620679906,333,2022/03/15,1238.6,27,7,12,5,163,48,118,11,85.65990388873333,남산3호터널
서제빌딩,21.45,202203,16,1000.0,60,5,37.5643899218959,127.001330851403,동대문역사문화공원역,356.66310340976054,272,2022/03/16,1241.7,25,4,8,3,91,35,49,30,133.71080905767624,베이튼호텔
쌍용남산플래티넘,177.0,202203,16,88000.0,150,7,37.5594119017486,126.983219915695,명동역,325.43124752086374,395,2022/03/16,1241.7,43,5,10,3,175,51,123,11,53.1320517975455,남산3호터널.서울애니메이션센터
삼성,114.91,202203,16,50000.0,35,11,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/03/16,1241.7,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중
청구e편한세상(임대),35.79,202203,17,2799.0,16,7,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/03/17,1240.4,4,1,1,0,63,20,29,31,70.23484133934264,청구역
쌍용남산플래티넘,139.8,202203,17,5000.0,600,5,37.5594119017486,126.983219915695,명동역,325.43124752086374,395,2022/03/17,1240.4,43,5,10,3,175,51,123,11,53.1320517975455,남산3호터널.서울애니메이션센터
남산타운,114.88,202203,17,65000.0,70,2,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/17,1240.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운(임대),32.76,202203,17,1265.0,16,17,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/17,1240.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
롯데캐슬,84.9,202203,17,20000.0,130,29,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/17,1240.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
롯데캐슬,59.94,202203,18,10000.0,150,10,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/18,1220.6,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
파크원빌,13.51,202203,18,1000.0,60,3,37.560367072421,127.004543530031,동대입구역,173.3487208435671,123,2022/03/18,1220.6,16,6,13,5,87,29,50,29,101.49308138878293,장충동.동국대입구
서울역센트럴자이,59.943,202203,18,30000.0,170,3,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/18,1220.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
청구e편한세상,59.89,202203,18,40000.0,110,10,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/03/18,1220.6,4,1,1,0,63,20,29,31,70.23484133934264,청구역
롯데캐슬,84.89,202203,19,10000.0,200,27,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/19,1220.6,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
약수하이츠,57.63,202203,19,20000.0,55,7,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/03/19,1220.6,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
남산타운,114.88,202203,19,35000.0,185,16,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/19,1220.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운,59.94,202203,19,10000.0,85,15,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/19,1220.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운,114.88,202203,19,35000.0,185,16,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/19,1220.6,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
삼성,114.91,202203,19,60000.0,85,15,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/03/19,1220.6,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중
삼정아트테라스정동,14.2664,202203,19,5000.0,60,9,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/03/19,1220.6,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩
삼정아트테라스정동,32.0134,202203,19,5000.0,126,2,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/03/19,1220.6,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩
서울역센트럴자이,59.943,202203,19,30000.0,150,23,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/19,1220.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
약수하이츠,57.63,202203,19,20000.0,55,7,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/03/19,1220.6,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
성요셉,26.45,202203,20,1500.0,43,5,37.5595897344199,126.967220804554,충정로(경기대입구)역,251.4961266826327,184,2022/03/20,1220.6,11,3,16,0,110,33,89,7,89.58760208287616,한국경제신문사.서소문역사공원
서울역센트럴자이,72.97329999999998,202203,20,45000.0,150,11,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/20,1220.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
서울역센트럴자이,72.97329999999998,202203,20,45000.0,150,11,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/20,1220.6,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
청구e편한세상(임대),35.79,202203,21,5489.0,1,3,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/03/21,1211.1,4,1,1,0,63,20,29,31,70.23484133934264,청구역
서울역센트럴자이,84.97199999999998,202203,21,20000.0,250,4,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/21,1211.1,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
창성그린빌,63.74,202203,21,10000.0,80,5,37.5701286820786,127.021415016888,신당역,522.9827756608207,105,2022/03/21,1211.1,3,1,1,3,22,7,4,23,167.20922225823793,황학동롯데캐슬
롯데캐슬,84.97,202203,21,30000.0,82,12,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/21,1211.1,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
삼정아트테라스정동,14.2664,202203,21,5000.0,50,8,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/03/21,1211.1,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩
신당파인힐하나유보라,30.4927,202203,21,4000.0,66,6,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/03/21,1211.1,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라
롯데캐슬,59.94,202203,21,7000.0,130,25,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/21,1211.1,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
서울역센트럴자이,59.943,202203,22,5000.0,270,4,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/22,1213.7,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
청구e편한세상(임대),35.79,202203,22,5489.0,1,14,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/03/22,1213.7,4,1,1,0,63,20,29,31,70.23484133934264,청구역
남산타운,114.88,202203,22,5000.0,240,8,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/22,1213.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
약수역더시티,18.86,202203,23,2000.0,80,3,37.5532054555858,127.010718554062,약수역,121.62177508889047,77,2022/03/23,1221.4,18,3,9,1,52,16,29,8,97.22627239547982,약수역
오렌지카운티을지로,15.79,202203,23,3950.0,13,14,37.5652276672427,127.001411116707,을지로4가역,351.93310458901897,273,2022/03/23,1221.4,23,4,7,3,90,33,49,30,111.17973797505265,베이튼호텔
남산타운,114.88,202203,23,65000.0,100,2,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/23,1221.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
청계천두산위브더제니스,92.1357,202203,24,40000.0,162,24,37.5668675982177,127.017122913186,신당역,117.13990056099556,159,2022/03/24,1212.7,12,5,1,10,42,14,17,30,190.96654073196692,신당역.중앙시장앞
남산타운,59.94,202203,24,3000.0,135,9,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/24,1212.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운,59.94,202203,24,10000.0,140,18,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/24,1212.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운,84.87999999999998,202203,24,10000.0,270,3,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/24,1212.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
삼정아트테라스정동,18.6574,202203,24,15000.0,59,6,37.5632510909133,126.972031493823,시청역,300.9137610337463,514,2022/03/24,1212.7,33,13,37,1,143,42,101,11,230.68420809566103,서소문KAL빌딩
약수역더시티,18.86,202203,24,13000.0,20,10,37.5532054555858,127.010718554062,약수역,121.62177508889047,77,2022/03/24,1212.7,18,3,9,1,52,16,29,8,97.22627239547982,약수역
롯데캐슬,59.91,202203,25,5000.0,160,27,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/25,1219.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
롯데캐슬,84.92,202203,25,5000.0,179,31,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/25,1219.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
청구e편한세상(임대),35.79,202203,25,2799.0,16,1,37.5599601596254,127.015451019186,청구역,148.0705761514984,96,2022/03/25,1219.4,4,1,1,0,63,20,29,31,70.23484133934264,청구역
남산타운,114.88,202203,25,10000.0,360,10,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/25,1219.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
신성아파트,49.22,202203,25,2000.0,60,9,37.563546252348,126.995814962096,충무로역,280.85980054223285,233,2022/03/25,1219.4,24,6,13,1,131,36,71,27,177.86168819127246,충무로역8번출구.대한극장앞
현대,79.11,202203,25,37000.0,50,1,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/03/25,1219.4,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
남산타운,114.88,202203,25,10000.0,360,10,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/25,1219.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
aaa,42.37,202203,26,15000.0,50,10,37.5674464828596,127.016527092399,신당역,147.34851997175824,164,2022/03/26,1219.4,9,4,1,11,42,14,17,30,121.06555380445334,성동공업고등학교(무궁화회관)
서울역센트럴자이,59.943,202203,26,60000.0,80,9,37.5547800420518,126.964458224138,충정로(경기대입구)역,546.5467807347819,101,2022/03/26,1219.4,1,2,4,0,47,20,55,4,161.22384425777142,손기정체육공원입구
남산타운,84.87999999999998,202203,26,5000.0,150,14,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/26,1219.4,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
aaa,42.37,202203,26,15000.0,50,10,37.5674464828596,127.016527092399,신당역,147.34851997175824,164,2022/03/26,1219.4,9,4,1,11,42,14,17,30,121.06555380445334,성동공업고등학교(무궁화회관)
삼성파크빌(39-1),84.92,202203,26,50000.0,40,9,37.5672724536856,127.002765714935,동대문역사문화공원역,368.7811146460253,270,2022/03/26,1219.4,14,1,0,9,70,26,37,31,82.79878941922796,방산시장.훈련원종합체육관
롯데캐슬,84.89,202203,26,12000.0,160,10,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/26,1219.4,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
청계리버팰리스A,26.14,202203,26,2000.0,100,8,37.5697467824607,127.020729059104,신당역,466.3286252766708,105,2022/03/26,1219.4,4,1,1,3,23,7,4,23,195.84421612288423,청계8가.영도교
약수하이츠,57.63,202203,28,35000.0,60,4,37.5551915990934,127.016359379417,신금호역,358.1312622656157,4,2022/03/28,1218.3,7,3,9,0,47,17,24,13,392.9343565790587,신당동대우푸르지오.금호여중
신당파인힐하나유보라,24.3931,202203,28,1000.0,71,9,37.5647799977176,127.024709957671,상왕십리역,413.01287042336577,8,2022/03/28,1218.3,6,0,0,0,18,7,4,22,17.8702147977542,신당파인힐하나유보라
남산타운,84.87999999999998,202203,28,5000.0,200,4,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/28,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
삼성,114.91,202203,28,5000.0,255,19,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/03/28,1218.3,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중
서울역한라비발디센트럴,84.9774,202203,28,72000.0,9,5,37.55457358286571,126.965847056196,서울역,376.5303456813306,89,2022/03/28,1218.3,2,2,5,0,67,24,65,4,37.0031250698845,손기정체육공원입구
삼성,59.97,202203,28,39000.0,5,17,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/03/28,1218.3,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중
남산타운,84.87999999999998,202203,28,55000.0,80,3,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/28,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운,84.87999999999998,202203,28,60000.0,50,12,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/28,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
현대,79.11,202203,28,2000.0,50,8,37.560504309545294,127.02297053804,신당역,642.5304144954268,81,2022/03/28,1218.3,3,0,1,0,27,9,13,16,145.0156737035655,금호베스트빌.래미안하이베르
남산타운(임대),32.76,202203,28,2955.0,6,16,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/28,1218.3,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
롯데캐슬,59.94,202203,28,5000.0,160,32,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/28,1218.3,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
신성아파트,40.83,202203,29,1100.0,65,9,37.563546252348,126.995814962096,충무로역,280.85980054223285,233,2022/03/29,1225.7,24,6,13,1,131,36,71,27,177.86168819127246,충무로역8번출구.대한극장앞
푸른마을(B),59.42,202203,29,7000.0,70,5,37.5509000472383,127.005960591816,버티고개역,334.70367130649845,68,2022/03/29,1225.7,10,2,0,1,38,16,38,6,147.38023199136975,송도병원앞
한양I-Class,16.37,202203,29,13000.0,7,14,37.567104494618896,127.023295498547,신당역,363.603136827756,77,2022/03/29,1225.7,6,1,0,3,23,7,4,23,29.19137096272764,황학동주민센터
신성아파트,42.31,202203,29,1000.0,62,7,37.563546252348,126.995814962096,충무로역,280.85980054223285,233,2022/03/29,1225.7,24,6,13,1,131,36,71,27,177.86168819127246,충무로역8번출구.대한극장앞
푸른마을(B),59.42,202203,29,7000.0,70,5,37.5509000472383,127.005960591816,버티고개역,334.70367130649845,68,2022/03/29,1225.7,10,2,0,1,38,16,38,6,147.38023199136975,송도병원앞
삼성,84.95999999999998,202203,29,42000.0,15,9,37.558535883830494,127.01844745293,신금호역,472.8633597877952,20,2022/03/29,1225.7,2,0,1,0,55,17,24,29,25.03257628178961,신당동삼성아파트.금호여중
남산타운,84.87999999999998,202203,30,40000.0,50,14,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/30,1220.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
남산타운,84.87999999999998,202203,30,10000.0,127,8,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/03/30,1220.5,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
롯데캐슬,59.91,202203,30,5000.0,150,8,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/03/30,1220.5,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
청계천두산위브더제니스,146.9679,202203,31,10500.0,378,28,37.5668675982177,127.017122913186,신당역,117.13990056099556,159,2022/03/31,1210.8,12,5,1,10,42,14,17,30,190.96654073196692,신당역.중앙시장앞
황학아크로타워,84.962,202204,1,10000.0,240,17,37.5660419798503,127.021721835241,신당역,191.4923447599134,76,2022/04/01,1210.7,10,2,0,1,24,8,5,23,60.78809230054661,성동고등학교
충무로헤센스마트,21.04,202204,1,23000.0,5,2,37.5613425706769,126.998598124335,충무로역,399.4739356787322,226,2022/04/01,1210.7,17,7,15,1,117,36,52,32,166.95499565803877,퇴계로5가
황학아크로타워,84.962,202204,1,10000.0,240,17,37.5660419798503,127.021721835241,신당역,191.4923447599134,76,2022/04/01,1210.7,10,2,0,1,24,8,5,23,60.78809230054661,성동고등학교
동대문솔하임,19.6,202204,1,1000.0,90,18,37.5677165362185,127.016348082451,신당역,174.3397765958725,165,2022/04/01,1210.7,8,4,1,11,42,14,17,30,87.4723582497348,성동공업고등학교(무궁화회관)
더플레이스충정로,14.32,202204,1,1000.0,61,7,37.558980785321,126.966068233101,충정로(경기대입구)역,169.5458754048524,129,2022/04/01,1210.7,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역
덕수궁롯데캐슬,56.2897,202204,1,3000.0,199,6,37.5637084894676,126.970042986983,서대문역,377.9433754112008,173,2022/04/01,1210.7,16,14,29,0,140,40,99,9,109.10882594405582,경찰청.동북아역사재단
더플레이스충정로,13.36,202204,2,1000.0,64,7,37.558980785321,126.966068233101,충정로(경기대입구)역,169.5458754048524,129,2022/04/02,1210.7,10,4,16,0,90,31,86,5,152.21828755716365,종근당.충정로역
롯데캐슬,84.89,202204,2,5000.0,179,22,37.57081054646992,127.021463886656,신설동역,533.615752338311,40,2022/04/02,1210.7,3,1,1,3,21,7,4,23,99.42774589932525,황학동롯데캐슬
묵정,52.46,202204,2,3000.0,90,4,37.5607074663453,127.000060665185,동대입구역,522.9444304920572,186,2022/04/02,1210.7,25,12,18,5,115,37,59,31,185.86417386132544,퇴계로5가
남산타운,59.94,202204,2,15000.0,76,10,37.5471667734011,127.005677166122,버티고개역,153.7732236879109,27,2022/04/02,1210.7,10,1,0,1,30,13,28,6,38.78579684636771,버티고개
