정류장번호,정류장명,정류장_위도,정류장_경도
SEB101000131,버티고개,37.5478041,127.0060242
SEB101000132,버티고개,37.5474977,127.0058182
SEB101000135,청계3가.세운교,37.5682058,126.9938077
SEB101000136,청계6가.오간수교,37.5694851,127.0090361
SEB101000137,충무로역.매일경제,37.5616905,126.9933889
SEB101000141,을지로입구역.광교,37.5675576,126.9824738
SEB101000147,신당파인힐하나유보라,37.564939,127.0247418
SEB101000148,명동입구,37.5647338,126.9825731
SEB101000149,남산북측순환로입구,37.5506986,126.9988218
SEB101000150,신당동삼성아파트.금호여중,37.5585545,127.0187298
SEB101000151,신당동대우푸르지오.금호여중,37.5579233,127.0191882
SEB101000152,황학동주민센터,37.5668556,127.0234023
SEB101000153,신당초등학교앞,37.5644766,127.0238272
SEB101000154,금호베스트빌.래미안하이베르,37.5615288,127.0239892
SEB101000155,금호베스트빌.래미안하이베르,37.5622544,127.0243472
SEB101000156,신당초등학교,37.5645028,127.0242404
SEB101000157,서대문경찰서.농협은행.유관순활동터,37.5652819,126.9675115
SEB101000163,방산종합시장,37.5678058,127.0019301
SEB101000164,황학동롯데캐슬,37.5715126,127.022163
SEB101000165,광희문.광희동사거리,37.5645499,127.008611
SEB101000166,광희문.광희동사거리,37.5643254,127.0094396
SEB101000168,황학동롯데캐슬,37.5709448,127.0232394
SEB101000173,남대문시장,37.561317,126.9788338
SEB101000230,서울역,37.5578195,126.9728595
SEB101000234,명동역.세종호텔,37.5610964,126.9865842
SEB101000244,충무로역.호텔피제이,37.561718,126.9955605
SEB101000245,남대문시장,37.5609673,126.9787309
SEB101000246,이비스엠버서더호텔,37.5646093,126.9826126
SEB101000252,신성시장앞,37.5583163,127.0876755
SEB101000254,한국은행.신세계앞,37.5614081,126.9792899
SEB101000255,토요코인호텔.이비스버젯호텔,37.5645913,127.0089472
SEB101000256,을지로코업레지던스,37.5662333,127.0053974
SEB101000257,아카시아호텔.웨스턴코업레지던스,37.5665506,127.0034786
SEB101000258,서울기동대.광희초등학교,37.5678671,127.0145727
SEB101000261,동대문디자인플라자,37.5677007,127.0119962
SEB101000262,서대문역사거리.농협중앙회,37.5669222,126.9678855
SEB101000263,서울스퀘어앞,37.5553416,126.9732317
SEB101000265,힐튼호텔,37.5566267,126.9767113
SEB101000266,힐튼호텔,37.5561983,126.9766258
SEB101000268,숭례문라마다&스위트호텔,37.5606109,126.9720684
SEB101000269,서울역,37.5580158,126.9720456
SEB101000270,남산밀레니엄힐튼호텔,37.5554665,126.9759752
SEB101000271,약수역,37.5537889,127.0098978
SEB101000273,동국대입구앰배서더호텔,37.5597717,127.0026102
SEB101000275,광화문코리아나호텔,37.5684226,126.976776
SEB101000276,서소문KAL빌딩,37.5634526,126.9746302
SEB101000277,을지로입구역롯데호텔,37.5658047,126.9803053
SEB101000279,시청역더플라자호텔,37.5641561,126.9779059
SEB101000289,동대문역사문화공원,37.5653851,127.009245
SEB101000290,시청앞.덕수궁,37.5662122,126.9768355
SEB101000293,장충문화체육센터.권기옥활동터,37.5601745,127.0025921
SEB101000294,약수역1번출구,37.5564084,127.0096865
SEB101000295,약수역10번출구,37.556256,127.009322
SEB101000296,동대문디자인플라자DDP,37.568139,127.0094145
SEB101000297,광희동더스프라지르서울동대문,37.5645013,127.0073707
SEB101000298,소공동웨스틴조선호텔,37.5642485,126.9796853
SEB101000299,베이튼호텔,37.5649993,127.0026364
SEB101000300,장충동써미트호텔,37.5624042,127.0067839
SEB101000301,서울광장,37.5652072,126.978763
SEB101000304,서대문역사거리,37.565579,126.966565
SEB101000305,서대문역사거리,37.566137,126.966893
SEB101000308,동대문디자인프라자,37.5677625,127.0091304
SEB101000309,방산.중부시장,37.5668568,126.9994422
SEB101000310,을지로3가,37.5665349,126.9923255
SEB101000311,을지로입구,37.5661309,126.9810013
SEB101000312,명동입구,37.5641874,126.9823773
SEB101000313,종각역,37.5693799,126.9828944
SEB101000314,신당동중앙시장,37.5657553,127.0194166
SEB101000315,남산오르미,37.558194,126.9831348
SEB101000316,광화문,37.5689378,126.9767086
SEB101000317,덕수궁,37.5655845,126.9767268
SEB101000318,남대문시장,37.5609231,126.9753967
SEB101000319,명동,37.5607583,126.9856194
SEB101000320,남산골한옥마을,37.560995,126.9924383
SEB101000321,앰버서더호텔,37.5604635,127.0026253
SEB101000322,신라호텔,37.5583034,127.0054272
SEB101000323,남산서울타워,37.5511419,126.9909861
SEB101000324,동대문디자인플라자.동대문시장,37.5668754,127.0085549
SEB101000325,서울애니메이션센터,37.558513,126.9872529
SEB101000326,남산케이블카,37.5551172,126.9836038
SEB101000327,힐튼호텔,37.554777,126.9772255
SEB101000328,남산1호터널,37.5574051,126.9921666
SEB101000331,남산예장버스환승주차장,37.5593717,126.9891487
SEB101900001,응봉근린공원.금호산,37.5537755,127.0170566
SEB101900003,한국경제신문사,37.5609334,126.9679526
SEB101900004,염천교,37.5597519,126.9709923
SEB101900005,신당역하나은행,37.5653637,127.0217523
SEB101900006,프레스센터,37.5673567,126.9774317
SEB101900007,숭례문앞,37.5626476,126.9767498
SEB101900009,조선일보,37.5688422,126.9766737
SEB101900010,약수역.3.6호선,37.5525416,127.0121963
SEB101900011,시청역,37.5656355,126.9767938
SEB101900012,서울역,37.5582012,126.9713291
SEB101900013,서울역서부,37.5559789,126.9692312
SEB101900017,중림동입구.서소문성지역사박물관,37.5584728,126.9691206
SEB101900018,약수지구대,37.5527928,127.0121072
SEB101900019,약수시장.남산타운동문,37.5516046,127.0107859
SEB101900020,중구청소년센터.남산타운2상가,37.5517045,127.0121192
SEB101900021,중구청소년센터.남산타운2상가,37.5517531,127.0125454
SEB101900022,서울방송고등학교.남산타운아파트,37.5494256,127.012283
SEB101900023,서울방송고등학교.남산타운아파트,37.549586,127.0124097
SEB101900026,아현실버복지관,37.5576412,126.9602156
SEB101900027,아현1동경로당,37.5536056,126.9610258
SEB102000001,한강대교북단.LG유플러스,37.5240898,126.9631917
SEB102000002,한강대교북단.LG유플러스,37.524306,126.9631848
SEB102000003,신용산역,37.527293,126.966207
SEB102000004,신용산역,37.5279204,126.9666192
SEB102000005,용산우체국,37.531497,126.970235
SEB102000006,용산우체국,37.5320503,126.970564
SEB102000007,삼각지역,37.5352698,126.9740117
SEB102000008,삼각지역,37.5359845,126.9741608
SEB102000009,숙대입구역,37.5432956,126.9725377
SEB102000010,숙대입구역,37.543756,126.972232
SEB102000011,갈월동,37.5509755,126.9722373
SEB102000012,갈월동,37.5495337,126.9717081
SEB102000018,남영역,37.5420069,126.9719271
SEB102000019,남영역,37.5416932,126.9716794
SEB102000026,신용산역3번출구,37.5286118,126.967086
SEB102000029,한강대교북단,37.5252902,126.9639344
SEB102000030,서계동,37.5524743,126.9693404
SEB102000031,서계동,37.5516704,126.9692219
SEB102000032,청파동,37.5488115,126.970133
SEB102000033,청파시장,37.548679,126.9698626
SEB102000034,숙대입구역.청파동주민센터,37.5453812,126.9707772
SEB102000035,숙대입구역.청파동주민센터,37.5454135,126.9702634
SEB102000036,남영역,37.540813,126.971032
SEB102000037,남영역,37.5405702,126.9706761
SEB102000038,용산전자상가17동,37.5337792,126.9660271
SEB102000039,용산전자상가19동,37.5334231,126.9654965
SEB102000040,용산전자상가10동,37.5332725,126.961964
SEB102000041,용산전자상가12동,37.5329995,126.9622629
SEB102000042,용산전자상가.전자랜드,37.532764,126.9585777
SEB102000043,용산전자상가.전자랜드,37.5329991,126.9582528
SEB102000044,원효대교북단,37.53188,126.9560108
SEB102000045,용산경찰서,37.5405032,126.9691858
SEB102000046,용산경찰서,37.5399994,126.9690615
SEB102000047,용산꿈나무종합타운.원효로우체국,37.5386139,126.966929
SEB102000048,용산e편한세상,37.5373338,126.9653759
SEB102000049,남정초등학교,37.5363187,126.9636632
SEB102000050,원효로2가,37.5362374,126.9629911
SEB102000051,원효로2가사거리,37.5349338,126.9610704
SEB102000052,원효로3가,37.5340407,126.9581798
SEB102000053,원효로3가,37.5337957,126.9583248
SEB102000054,용암초등학교입구.이태원주공아파트,37.5441651,126.9885472
SEB102000055,이태원동남산대림아파트.용산동아파트,37.5397253,126.9874492
SEB102000056,용산한신아파트,37.5398054,126.9871086
SEB102000057,해방촌,37.5377076,126.9864583
SEB102000058,국군재정관리단,37.5371418,126.987057
SEB102000059,용산구청.크라운호텔,37.5302839,126.9912039
SEB102000060,용산구청.크라운호텔,37.5296117,126.9911055
SEB102000061,한강중학교,37.5254748,126.9922521
SEB102000062,한강중학교앞,37.5245025,126.9924287
SEB102000063,서빙고역1번출구,37.5200094,126.9894776
SEB102000064,장충단로입구,37.545795,127.002202
SEB102000065,남산예술원,37.544437,127.00204
SEB102000066,서울중부기술교육원.블루스퀘어,37.5415776,127.0035397
SEB102000067,서울시중부기술교육원.블루스퀘어,37.5411748,127.0031776
SEB102000068,순천향대학병원,37.5364422,127.0057302
SEB102000069,순천향대학병원,37.5356114,127.0062993
SEB102000070,순천향대학병원,37.5357934,127.0054993
SEB102000071,순천향대학병원.한남오거리,37.5354906,127.005729
SEB102000072,한남5거리,37.5328656,127.0083381
SEB102000073,남산도서관.용산도서관,37.552282,126.980835
SEB102000074,남산도서관.용산도서관,37.5520442,126.981134
SEB102000075,후암약수터,37.54869,126.98432
SEB102000076,후암약수터,37.5483952,126.9841668
SEB102000077,보성여중고입구,37.5463968,126.9858399
SEB102000078,보성여중고입구,37.5462598,126.9856317
SEB102000079,남산체육관,37.5427038,126.9927901
SEB102000080,남산체육관,37.5425047,126.9929169
SEB102000081,하얏트호텔,37.5416209,126.996235
SEB102000082,하얏트호텔,37.5408924,126.997312
SEB102000083,용마루고개(서울자동차고등학교),37.5406368,126.9584647
SEB102000084,용마루고개.효창파크푸르지오아파트,37.5402999,126.958552
SEB102000085,효창공원앞역.이봉창역사울림관,37.539208,126.9620345
SEB102000086,효창공원앞역.이봉창역사울림관,37.5388068,126.9624982
SEB102000087,용산꿈나무종합타운.보건분소,37.5384268,126.9649997
SEB102000088,용산꿈나무종합타운.보건분소,37.538295,126.964648
SEB102000089,원효로제1동주민센터,37.5375974,126.9671784
SEB102000090,전쟁기념관,37.5347586,126.9768577
SEB102000091,전쟁기념관,37.5345632,126.975542
SEB102000092,녹사평역,37.5351069,126.9851183
SEB102000093,녹사평역,37.5347582,126.9853046
SEB102000094,용산구청.이태원시장,37.5343631,126.9906003
SEB102000095,용산구청.이태원시장,37.534063,126.9899056
SEB102000096,이태원역1번출구.해밀턴호텔,37.5345183,126.9929957
SEB102000097,이태원역4번출구.해밀턴호텔,37.5342768,126.9931542
SEB102000098,이태원119안전센터,37.53475,126.996637
SEB102000099,이태원119안전센터,37.534541,126.9971949
SEB102000100,한남동새마을금고,37.5368442,127.0003213
SEB102000101,한남동주민센터,37.5367073,127.0006042
SEB102000102,한강진역.블루스퀘어,37.5407264,127.0016695
SEB102000103,한강진역.블루스퀘어,37.5408748,127.002107
SEB102000104,서울역,37.5535629,126.9737801
SEB102000105,후암3거리,37.5525408,126.9765772
SEB102000106,후암시장,37.5506891,126.9770644
SEB102000107,후암시장,37.5497467,126.9775446
SEB102000108,용산중고,37.546911,126.9780966
SEB102000109,용산중고,37.5467903,126.9783501
SEB102000110,후암동종점,37.5466989,126.9809588
SEB102000111,용산중고,37.54574,126.977563
SEB102000112,남영동주민센터,37.5457484,126.9767525
SEB102000113,남영동주민센터,37.5453624,126.9750573
SEB102000114,남영우체국,37.5451241,126.9732353
SEB102000115,남영우체국,37.5453224,126.973508
SEB102000116,한남시범아파트,37.5379429,127.0122607
SEB102000117,한남시범아파트,37.5377041,127.0126714
SEB102000118,한남동,37.5339127,127.0084445
SEB102000119,한남동,37.5337549,127.0087002
SEB102000120,이촌동동부센트레빌,37.5214756,126.9661231
SEB102000121,이촌동두산위브트레지움.한강대우아파트,37.5215067,126.9677862
SEB102000122,이촌1동충신교회앞,37.5212059,126.9683361
SEB102000123,이촌동한가람아파트.이촌역,37.5206562,126.9718842
SEB102000124,이촌동한강맨션.이촌역,37.5200771,126.972863
SEB102000125,신용산초등학교,37.5197783,126.9745986
SEB102000126,신용산초등학교,37.5190514,126.9761068
SEB102000127,이촌동강촌아파트,37.5188201,126.9776115
SEB102000128,이촌동점보아파트,37.51834,126.9783561
SEB102000129,이촌동현대아파트,37.51894,126.9775237
SEB102000130,금강병원.반도아파트,37.5177043,126.9811234
SEB102000131,서빙고신동아아파트,37.5179148,126.9851948
SEB102000132,서빙고신동아아파트,37.5174859,126.9853714
SEB102000133,만리동고개,37.5517155,126.962971
SEB102000134,손기정체육공원,37.5542153,126.966423
SEB102000135,숙대입구역,37.5444252,126.9708398
SEB102000136,남영역,37.5422202,126.9709244
SEB102000137,숙명여대도서관앞,37.5448468,126.9672216
SEB102000138,숙명여대도서관앞,37.5448412,126.9664464
SEB102000139,숙명여대정문,37.5449594,126.9641094
SEB102000140,숙명여대정문,37.5451307,126.9643096
SEB102000141,숙명여대후문.이봉창활동터,37.5459093,126.9632082
SEB102000142,효창공원후문,37.5468981,126.9626636
SEB102000143,한겨레신문사입구,37.5458806,126.9591928
SEB102000144,대한노인회,37.5435687,126.9576924
SEB102000145,효창운동장.효창동주민센터,37.5422095,126.9617671
SEB102000146,국민은행효창동지점,37.5416239,126.9622336
SEB102000147,서울금양초등학교.국민은행효창동지점,37.5412679,126.9619135
SEB102000148,효창공원역,37.538786,126.9610378
SEB102000149,도원삼성래미안아파트,37.5397768,126.9574338
SEB102000150,도원삼성래미안아파트,37.5396254,126.9572103
SEB102000151,중앙하이츠빌라앞,37.538122,126.9602091
SEB102000152,중앙하이츠빌라앞,37.5378512,126.9599723
SEB102000153,용문시장,37.5366232,126.9607153
SEB102000154,용문시장,37.5359792,126.9613595
SEB102000155,용산전자상가입구,37.5345701,126.9622225
SEB102000156,용산전자상가입구,37.5344763,126.9620268
SEB102000157,신용산.지하차도,37.5327703,126.9639636
SEB102000158,신용산.지하차도,37.5325504,126.9638381
SEB102000159,신용산역,37.5300338,126.9676784
SEB102000161,용산역,37.5287491,126.9654698
SEB102000162,용산푸르지오써밋,37.5272521,126.96442
SEB102000163,용산푸르지오써밋,37.5273306,126.9646779
SEB102000164,용산역광장앞,37.528268,126.9655853
SEB102000165,용산역사박물관.용산철도고등학교,37.5255972,126.9660149
SEB102000166,용산역사박물관.용산철도고등학교,37.5252432,126.9673665
SEB102000167,용산세무서,37.5236283,126.9693251
SEB102000168,용산세무서,37.5236213,126.9701544
SEB102000169,이촌역,37.5226689,126.9739086
SEB102000170,이촌역,37.5223012,126.9739562
SEB102000171,국립중앙박물관용산가족공원,37.5209306,126.97837
SEB102000172,국립중앙박물관용산가족공원,37.5208282,126.9797989
SEB102000173,서빙고역교차로,37.5204258,126.9900918
SEB102000174,서빙고초등학교,37.5211711,126.9908893
SEB102000175,한강중학교,37.5248611,126.9912554
SEB102000176,금호베스트빌앞,37.5226191,126.9905758
SEB102000178,서빙고동,37.5198043,126.9934202
SEB102000179,서빙고동주민센터,37.5203261,126.99478
SEB102000180,동빙고동,37.5207461,126.9965437
SEB102000181,동빙고동,37.5211822,126.9968594
SEB102000182,보광신동아아파트삼성리버빌아파트,37.524738,127.0020297
SEB102000183,보광동신동아아파트,37.5256237,127.0015149
SEB102000184,보광동주민센터,37.5264591,127.0005046
