전용면적,보증금,월세,층,지하철역,지하철거리,500m음식점수,환율,500m맛집,500m문화공간,500m문화재,500m쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),보증금고려월세
59.91,10000.0,112,30,신설동역,533.615752338311,40,1281.6,3,1,1,3,21,7,4,23,99.42774589932525,126.58333333333333
84.95,48000.0,100,13,충정로(경기대입구)역,86.42285253868776,90,1281.6,10,4,13,0,73,29,74,4,66.59799483216813,170.0
59.91,20000.0,125,24,신설동역,533.615752338311,40,1281.6,3,1,1,3,21,7,4,23,99.42774589932525,154.16666666666666
84.87999999999998,50000.0,130,7,버티고개역,153.7732236879109,27,1281.6,10,1,0,1,30,13,28,6,38.78579684636771,202.91666666666669
160.505,0.0,600,27,충무로역,352.7013286255665,229,1277.2,16,6,13,2,104,36,55,33,129.0802746938073,600.0
84.87999999999998,7500.0,167,7,버티고개역,153.7732236879109,27,1269.3,10,1,0,1,30,13,28,6,38.78579684636771,177.9375
31.59,2614.0,11,9,충정로(경기대입구)역,297.14149153187014,105,1269.3,4,3,10,0,68,27,71,4,274.970024395487,14.812083333333334
84.97,36000.0,40,11,신당역,524.9534945478343,88,1274.6,7,0,1,0,44,15,23,27,264.0077328980435,92.5
84.98659999999998,56500.0,35,3,서울역,421.6932281404668,121,1274.6,7,3,15,0,74,30,74,4,168.61624434442572,117.39583333333333
19.95,1000.0,71,3,충정로(경기대입구)역,169.5458754048524,129,1274.6,10,4,16,0,90,31,86,5,152.21828755716365,72.45833333333333
84.87999999999998,5000.0,158,5,버티고개역,153.7732236879109,27,1274.6,10,1,0,1,30,13,28,6,38.78579684636771,165.29166666666666
59.94,42000.0,25,9,버티고개역,153.7732236879109,27,1274.6,10,1,0,1,30,13,28,6,38.78579684636771,86.25
59.94,15000.0,71,1,버티고개역,153.7732236879109,27,1274.6,10,1,0,1,30,13,28,6,38.78579684636771,92.875
17.7034,3000.0,110,6,시청역,300.9137610337463,514,1274.6,33,13,37,1,143,42,101,11,230.68420809566103,114.375
59.98,10000.0,140,10,신금호역,472.8633597877952,20,1274.6,2,0,1,0,55,17,24,29,25.03257628178961,154.58333333333334
84.9,5000.0,173,21,신설동역,533.615752338311,40,1274.6,3,1,1,3,21,7,4,23,99.42774589932525,180.29166666666666
59.91,32000.0,46,26,신설동역,533.615752338311,40,1274.6,3,1,1,3,21,7,4,23,99.42774589932525,92.66666666666666
42.3686,35000.0,40,10,서대문역,377.9433754112008,173,1274.6,16,14,29,0,140,40,99,9,109.10882594405582,91.04166666666666
42.3686,35000.0,40,10,서대문역,377.9433754112008,173,1274.6,16,14,29,0,140,40,99,9,109.10882594405582,91.04166666666666
59.943,5000.0,270,9,충정로(경기대입구)역,546.5467807347819,101,1274.6,1,2,4,0,47,20,55,4,161.22384425777142,277.2916666666667
59.943,5000.0,270,9,충정로(경기대입구)역,546.5467807347819,101,1274.6,1,2,4,0,47,20,55,4,161.22384425777142,277.2916666666667
31.59,1601.0,19,13,충정로(경기대입구)역,297.14149153187014,105,1274.6,4,3,10,0,68,27,71,4,274.970024395487,21.334791666666668
113.46,2000.0,480,24,회현(남대문시장)역,310.7749620679906,333,1269.5,27,7,12,5,163,48,118,11,85.65990388873333,482.9166666666667
39.9541,20303.0,50,10,충정로(경기대입구)역,570.352209953056,100,1269.5,1,2,3,0,39,20,55,4,201.7103826031684,79.60854166666667
121.14,43000.0,17,10,신당역,642.5304144954268,81,1269.5,3,0,1,0,27,9,13,16,145.0156737035655,79.70833333333334
22.75,3000.0,65,13,을지로4가역,403.946236658601,207,1269.5,22,5,8,2,101,37,51,31,72.19381704190464,69.375
176.26,10000.0,760,14,회현(남대문시장)역,219.1012691707696,354,1267.7,38,9,21,6,163,50,119,11,184.96757304494523,774.5833333333334
32.5619,4000.0,79,11,상왕십리역,413.01287042336577,8,1267.7,6,0,0,0,18,7,4,22,17.8702147977542,84.83333333333333
15.55,1000.0,63,12,신당역,76.31378679879745,159,1267.7,9,5,0,11,52,17,26,31,102.6009616168716,64.45833333333333
59.94,10000.0,106,22,신설동역,533.615752338311,40,1267.7,3,1,1,3,21,7,4,23,99.42774589932525,120.58333333333333
84.97199999999998,20000.0,250,20,충정로(경기대입구)역,546.5467807347819,101,1264.3,1,2,4,0,47,20,55,4,161.22384425777142,279.1666666666667
114.88,23000.0,130,15,버티고개역,153.7732236879109,27,1264.3,10,1,0,1,30,13,28,6,38.78579684636771,163.54166666666666
84.87999999999998,5000.0,200,18,버티고개역,153.7732236879109,27,1264.3,10,1,0,1,30,13,28,6,38.78579684636771,207.29166666666666
15.97,5000.0,50,6,신당역,338.52745922576685,77,1266.4,8,1,0,1,23,7,4,23,33.55971284644064,57.291666666666664
56.2897,25000.0,98,8,서대문역,377.9433754112008,173,1266.4,16,14,29,0,140,40,99,9,109.10882594405582,134.45833333333334
19.76,12000.0,38,6,충무로역,399.4739356787322,226,1266.4,17,7,15,1,117,36,52,32,166.95499565803877,55.5
59.7,5000.0,155,10,충정로(경기대입구)역,86.42285253868776,90,1266.4,10,4,13,0,73,29,74,4,66.59799483216813,162.29166666666666
103.49,1000.0,450,30,회현(남대문시장)역,310.7749620679906,333,1266.4,27,7,12,5,163,48,118,11,85.65990388873333,451.4583333333333
117.742,10000.0,350,14,충정로(경기대입구)역,361.7916452355358,217,1266.4,14,4,17,0,120,35,90,8,23.8510160033185,364.5833333333333
15.97,5000.0,50,6,신당역,338.52745922576685,77,1266.4,8,1,0,1,23,7,4,23,33.55971284644064,57.291666666666664
84.87999999999998,10000.0,180,2,신금호역,358.1312622656157,4,1266.4,7,3,9,0,47,17,24,13,392.9343565790587,194.58333333333334
23.94,29000.0,7,15,동대문역사문화공원역,301.609724702947,262,1266.4,24,3,7,3,91,35,49,30,90.55520884320347,49.291666666666664
84.95,40000.0,74,5,청구역,148.0705761514984,96,1266.4,4,1,1,0,63,20,29,31,70.23484133934264,132.33333333333334
84.87999999999998,10000.0,180,2,신금호역,358.1312622656157,4,1266.4,7,3,9,0,47,17,24,13,392.9343565790587,194.58333333333334
59.85,10000.0,150,2,청구역,453.60316695705785,100,1266.4,2,0,1,0,55,15,24,29,62.12000897583936,164.58333333333334
59.74,30000.0,120,10,신당역,524.9534945478343,88,1266.4,7,0,1,0,44,15,23,27,264.0077328980435,163.75
117.0,15000.0,240,12,신당역,524.9534945478343,88,1266.4,7,0,1,0,44,15,23,27,264.0077328980435,261.875
59.98,10000.0,140,10,신금호역,472.8633597877952,20,1266.4,2,0,1,0,55,17,24,29,25.03257628178961,154.58333333333334
84.97199999999998,50010.0,155,13,충정로(경기대입구)역,546.5467807347819,101,1256.9,1,2,4,0,47,20,55,4,161.22384425777142,227.93125
84.9,42000.0,32,24,신설동역,533.615752338311,40,1256.9,3,1,1,3,21,7,4,23,99.42774589932525,93.25
84.92,5000.0,215,32,신설동역,533.615752338311,40,1256.9,3,1,1,3,21,7,4,23,99.42774589932525,222.29166666666666
84.89,30000.0,150,22,신설동역,533.615752338311,40,1245.8,3,1,1,3,21,7,4,23,99.42774589932525,193.75
133.98,0.0,600,14,회현(남대문시장)역,310.7749620679906,333,1245.8,27,7,12,5,163,48,118,11,85.65990388873333,600.0
114.92,40000.0,101,15,신금호역,358.1312622656157,4,1245.8,7,3,9,0,47,17,24,13,392.9343565790587,159.33333333333334
22.75,1000.0,75,15,을지로4가역,403.946236658601,207,1238.4,22,5,8,2,101,37,51,31,72.19381704190464,76.45833333333333
84.89,5000.0,179,13,신설동역,533.615752338311,40,1238.4,3,1,1,3,21,7,4,23,99.42774589932525,186.29166666666666
84.87999999999998,5000.0,163,18,버티고개역,153.7732236879109,27,1238.4,10,1,0,1,30,13,28,6,38.78579684636771,170.29166666666666
22.75,1000.0,75,15,을지로4가역,403.946236658601,207,1238.4,22,5,8,2,101,37,51,31,72.19381704190464,76.45833333333333
84.92,30000.0,150,16,신설동역,533.615752338311,40,1251.2,3,1,1,3,21,7,4,23,99.42774589932525,193.75
84.87999999999998,50000.0,100,17,버티고개역,153.7732236879109,27,1251.2,10,1,0,1,30,13,28,6,38.78579684636771,172.91666666666669
84.95,10000.0,200,13,신당역,281.09224807306543,77,1251.2,8,1,0,1,24,8,4,23,82.61857382160969,214.58333333333334
40.95,3000.0,93,3,충정로(경기대입구)역,169.5458754048524,129,1251.2,10,4,16,0,90,31,86,5,152.21828755716365,97.375
113.46,5000.0,480,29,회현(남대문시장)역,310.7749620679906,333,1251.2,27,7,12,5,163,48,118,11,85.65990388873333,487.2916666666667
113.46,0.0,500,10,회현(남대문시장)역,310.7749620679906,333,1251.2,27,7,12,5,163,48,118,11,85.65990388873333,500.0
59.94,10000.0,150,6,버티고개역,153.7732236879109,27,1251.2,10,1,0,1,30,13,28,6,38.78579684636771,164.58333333333334
84.9791,20000.0,232,2,충정로(경기대입구)역,546.5467807347819,101,1251.2,1,2,4,0,47,20,55,4,161.22384425777142,261.1666666666667
84.94,30000.0,90,18,신당역,281.09224807306543,77,1251.2,8,1,0,1,24,8,4,23,82.61857382160969,133.75
84.9791,20000.0,218,2,충정로(경기대입구)역,546.5467807347819,101,1251.2,1,2,4,0,47,20,55,4,161.22384425777142,247.16666666666666
59.95,30000.0,100,1,신당역,524.9534945478343,88,1251.2,7,0,1,0,44,15,23,27,264.0077328980435,143.75
114.92,10000.0,170,6,신금호역,358.1312622656157,4,1251.2,7,3,9,0,47,17,24,13,392.9343565790587,184.58333333333334
20.06,2000.0,50,6,약수역,265.6947025779178,77,1251.2,18,3,9,1,39,13,28,6,39.65870504622261,52.916666666666664
32.76,4459.0,5,1,버티고개역,153.7732236879109,27,1241.1,10,1,0,1,30,13,28,6,38.78579684636771,11.502708333333334
111.224,35000.0,165,15,신당역,191.4923447599134,76,1241.1,10,2,0,1,24,8,5,23,60.78809230054661,216.04166666666666
84.84,5000.0,273,1,버티고개역,238.7738491675192,40,1241.1,10,2,0,1,35,14,37,6,199.08089827563205,280.2916666666667
84.95999999999998,51000.0,39,15,청구역,148.0705761514984,96,1241.1,4,1,1,0,63,20,29,31,70.23484133934264,113.375
84.93,20000.0,140,3,버티고개역,238.7738491675192,40,1241.1,10,2,0,1,35,14,37,6,199.08089827563205,169.16666666666666
84.93,20000.0,140,3,버티고개역,238.7738491675192,40,1241.1,10,2,0,1,35,14,37,6,199.08089827563205,169.16666666666666
59.91,5000.0,150,18,신설동역,533.615752338311,40,1257.1,3,1,1,3,21,7,4,23,99.42774589932525,157.29166666666666
69.5135,5000.0,280,6,서대문역,377.9433754112008,173,1257.1,16,14,29,0,140,40,99,9,109.10882594405582,287.2916666666667
59.94,3000.0,160,1,버티고개역,153.7732236879109,27,1257.1,10,1,0,1,30,13,28,6,38.78579684636771,164.375
24.2,1000.0,65,5,동대문역사문화공원역,356.66310340976054,272,1255.4,25,4,8,3,91,35,49,30,133.71080905767624,66.45833333333333
84.84999999999998,10000.0,159,11,신당역,524.9534945478343,88,1255.4,7,0,1,0,44,15,23,27,264.0077328980435,173.58333333333334
31.59,4802.0,3,3,충정로(경기대입구)역,297.14149153187014,105,1255.4,4,3,10,0,68,27,71,4,274.970024395487,10.002916666666668
84.97,58000.0,9,5,신당역,524.9534945478343,88,1257.6,7,0,1,0,44,15,23,27,264.0077328980435,93.58333333333333
59.93,49000.0,30,14,충정로(경기대입구)역,86.42285253868776,90,1257.6,10,4,13,0,73,29,74,4,66.59799483216813,101.45833333333333
59.94,3000.0,137,4,버티고개역,153.7732236879109,27,1257.6,10,1,0,1,30,13,28,6,38.78579684636771,141.375
59.94,5000.0,170,8,버티고개역,153.7732236879109,27,1257.6,10,1,0,1,30,13,28,6,38.78579684636771,177.29166666666666
84.87999999999998,5000.0,158,9,버티고개역,153.7732236879109,27,1257.6,10,1,0,1,30,13,28,6,38.78579684636771,165.29166666666666
21.04,1000.0,88,7,충무로역,399.4739356787322,226,1257.6,17,7,15,1,117,36,52,32,166.95499565803877,89.45833333333333
84.9774,5000.0,240,8,서울역,376.5303456813306,89,1257.6,2,2,5,0,67,24,65,4,37.0031250698845,247.29166666666666
84.87999999999998,35000.0,130,15,버티고개역,153.7732236879109,27,1257.6,10,1,0,1,30,13,28,6,38.78579684636771,181.04166666666666
84.95,53000.0,30,15,충정로(경기대입구)역,86.42285253868776,90,1266.0,10,4,13,0,73,29,74,4,66.59799483216813,107.29166666666667
95.8,500.0,28,16,충무로역,197.7903468724876,213,1266.0,22,6,12,1,129,37,71,25,65.48284525938637,28.729166666666668
17.7034,3000.0,100,6,시청역,300.9137610337463,514,1266.0,33,13,37,1,143,42,101,11,230.68420809566103,104.375
17.04,1000.0,70,4,충정로(경기대입구)역,169.5458754048524,129,1266.0,10,4,16,0,90,31,86,5,152.21828755716365,71.45833333333333
79.11,28000.0,40,6,신당역,642.5304144954268,81,1289.7,3,0,1,0,27,9,13,16,145.0156737035655,80.83333333333334
21.04,10000.0,45,3,충무로역,399.4739356787322,226,1289.7,17,7,15,1,117,36,52,32,166.95499565803877,59.583333333333336
32.76,1518.0,19,13,버티고개역,153.7732236879109,27,1289.7,10,1,0,1,30,13,28,6,38.78579684636771,21.21375
32.67,1431.0,14,17,신금호역,358.1312622656157,4,1289.7,7,3,9,0,47,17,24,13,392.9343565790587,16.086875
37.54,3017.0,18,13,신당역,524.9534945478343,88,1291.3,7,0,1,0,44,15,23,27,264.0077328980435,22.399791666666665
137.53,89250.0,95,8,회현(남대문시장)역,219.1012691707696,354,1291.3,38,9,21,6,163,50,119,11,184.96757304494523,225.15625
84.39,20000.0,170,12,청구역,453.60316695705785,100,1291.3,2,0,1,0,55,15,24,29,62.12000897583936,199.16666666666666
114.92,10000.0,220,12,신금호역,358.1312622656157,4,1284.1,7,3,9,0,47,17,24,13,392.9343565790587,234.58333333333334
52.46,1000.0,110,9,동대입구역,522.9444304920572,186,1284.1,25,12,18,5,115,37,59,31,185.86417386132544,111.45833333333333
52.46,1000.0,110,9,동대입구역,522.9444304920572,186,1284.1,25,12,18,5,115,37,59,31,185.86417386132544,111.45833333333333
31.24,1000.0,69,4,동대입구역,347.6796584148718,115,1284.1,16,8,15,5,99,33,57,28,100.4579538787936,70.45833333333333
27.27,3177.0,2,4,상왕십리역,329.285131747168,1,1284.1,3,0,0,0,18,7,4,16,155.76315185597636,6.633125
59.91,5000.0,160,23,신설동역,533.615752338311,40,1284.1,3,1,1,3,21,7,4,23,99.42774589932525,167.29166666666666
59.94,3150.0,137,11,버티고개역,153.7732236879109,27,1284.1,10,1,0,1,30,13,28,6,38.78579684636771,141.59375
15.55,1000.0,63,11,신당역,76.31378679879745,159,1284.1,9,5,0,11,52,17,26,31,102.6009616168716,64.45833333333333
114.88,47320.0,70,9,버티고개역,153.7732236879109,27,1284.1,10,1,0,1,30,13,28,6,38.78579684636771,139.00833333333333
84.95999999999998,20000.0,140,5,신금호역,472.8633597877952,20,1284.1,2,0,1,0,55,17,24,29,25.03257628178961,169.16666666666666
84.87999999999998,5000.0,158,7,신금호역,358.1312622656157,4,1284.1,7,3,9,0,47,17,24,13,392.9343565790587,165.29166666666666
72.88989999999998,10000.0,270,19,충정로(경기대입구)역,546.5467807347819,101,1284.1,1,2,4,0,47,20,55,4,161.22384425777142,284.5833333333333
16.37,1000.0,60,16,신당역,363.603136827756,77,1284.1,6,1,0,3,23,7,4,23,29.19137096272764,61.458333333333336
31.59,582.0,19,14,충정로(경기대입구)역,297.14149153187014,105,1287.5,4,3,10,0,68,27,71,4,274.970024395487,19.84875
16.69,1000.0,45,5,신당역,462.5655163555446,106,1287.5,4,1,1,4,27,7,5,23,104.2561319628623,46.458333333333336
32.5619,4000.0,79,11,상왕십리역,413.01287042336577,8,1287.5,6,0,0,0,18,7,4,22,17.8702147977542,84.83333333333333
26.94,2000.0,90,7,신당역,481.0798927128401,106,1287.5,4,1,1,3,23,7,4,23,185.30777779512644,92.91666666666667
31.59,582.0,19,1,충정로(경기대입구)역,297.14149153187014,105,1287.5,4,3,10,0,68,27,71,4,274.970024395487,19.84875
33.62,2184.0,24,33,신설동역,533.615752338311,40,1287.5,3,1,1,3,21,7,4,23,99.42774589932525,27.185
33.62,4800.0,10,15,신설동역,533.615752338311,40,1287.5,3,1,1,3,21,7,4,23,99.42774589932525,17.0
31.59,1456.0,17,4,충정로(경기대입구)역,297.14149153187014,105,1287.5,4,3,10,0,68,27,71,4,274.970024395487,19.123333333333335
31.59,582.0,19,4,충정로(경기대입구)역,297.14149153187014,105,1287.5,4,3,10,0,68,27,71,4,274.970024395487,19.84875
32.76,1265.0,16,6,버티고개역,153.7732236879109,27,1287.5,10,1,0,1,30,13,28,6,38.78579684636771,17.844791666666666
32.76,2457.0,6,14,버티고개역,153.7732236879109,27,1287.5,10,1,0,1,30,13,28,6,38.78579684636771,9.583124999999999
32.76,506.0,17,6,버티고개역,153.7732236879109,27,1287.5,10,1,0,1,30,13,28,6,38.78579684636771,17.737916666666667
16.37,1000.0,60,15,신당역,363.603136827756,77,1287.5,6,1,0,3,23,7,4,23,29.19137096272764,61.458333333333336
32.76,1265.0,16,14,버티고개역,153.7732236879109,27,1287.5,10,1,0,1,30,13,28,6,38.78579684636771,17.844791666666666
31.59,1456.0,17,16,충정로(경기대입구)역,297.14149153187014,105,1287.5,4,3,10,0,68,27,71,4,274.970024395487,19.123333333333335
31.59,1456.0,17,14,충정로(경기대입구)역,297.14149153187014,105,1287.5,4,3,10,0,68,27,71,4,274.970024395487,19.123333333333335
31.59,1456.0,17,1,충정로(경기대입구)역,297.14149153187014,105,1287.5,4,3,10,0,68,27,71,4,274.970024395487,19.123333333333335
84.92,5000.0,179,23,신설동역,533.615752338311,40,1287.5,3,1,1,3,21,7,4,23,99.42774589932525,186.29166666666666
32.76,1265.0,16,13,버티고개역,153.7732236879109,27,1287.5,10,1,0,1,30,13,28,6,38.78579684636771,17.844791666666666
31.59,582.0,19,16,충정로(경기대입구)역,297.14149153187014,105,1287.5,4,3,10,0,68,27,71,4,274.970024395487,19.84875
59.94,46000.0,20,7,버티고개역,153.7732236879109,27,1291.7,10,1,0,1,30,13,28,6,38.78579684636771,87.08333333333333
15.12,1000.0,64,5,충정로(경기대입구)역,169.5458754048524,129,1291.7,10,4,16,0,90,31,86,5,152.21828755716365,65.45833333333333
18.6574,8000.0,90,6,시청역,300.9137610337463,514,1291.7,33,13,37,1,143,42,101,11,230.68420809566103,101.66666666666667
93.51,300.0,300,4,버티고개역,172.94437351095854,32,1291.7,10,2,0,1,33,13,30,6,121.2985282990008,300.4375
33.62,2184.0,24,30,신설동역,533.615752338311,40,1291.7,3,1,1,3,21,7,4,23,99.42774589932525,27.185
33.62,4800.0,10,30,신설동역,533.615752338311,40,1291.7,3,1,1,3,21,7,4,23,99.42774589932525,17.0
114.9,30100.0,129,28,신설동역,533.615752338311,40,1291.7,3,1,1,3,21,7,4,23,99.42774589932525,172.89583333333334
84.93,5000.0,172,10,충정로(경기대입구)역,86.42285253868776,90,1291.7,10,4,13,0,73,29,74,4,66.59799483216813,179.29166666666666
35.79,2799.0,16,12,청구역,148.0705761514984,96,1291.7,4,1,1,0,63,20,29,31,70.23484133934264,20.081875
59.58,2000.0,120,4,충무로역,269.89770332555275,186,1290.6,16,9,11,0,166,42,93,19,140.1028231176374,122.91666666666667
114.92,20000.0,220,9,신금호역,358.1312622656157,4,1290.6,7,3,9,0,47,17,24,13,392.9343565790587,249.16666666666666
59.94,3000.0,147,19,신설동역,533.615752338311,40,1290.6,3,1,1,3,21,7,4,23,99.42774589932525,151.375
59.58,2000.0,120,4,충무로역,269.89770332555275,186,1290.6,16,9,11,0,166,42,93,19,140.1028231176374,122.91666666666667
145.1,45000.0,140,7,청구역,453.60316695705785,100,1290.6,2,0,1,0,55,15,24,29,62.12000897583936,205.625
32.76,506.0,17,13,버티고개역,153.7732236879109,27,1290.6,10,1,0,1,30,13,28,6,38.78579684636771,17.737916666666667
15.97,1000.0,65,9,신당역,338.52745922576685,77,1290.6,8,1,0,1,23,7,4,23,33.55971284644064,66.45833333333333
16.37,5000.0,45,16,신당역,363.603136827756,77,1290.6,6,1,0,3,23,7,4,23,29.19137096272764,52.291666666666664
32.76,1265.0,16,3,버티고개역,153.7732236879109,27,1290.6,10,1,0,1,30,13,28,6,38.78579684636771,17.844791666666666
32.76,1265.0,16,13,버티고개역,153.7732236879109,27,1290.6,10,1,0,1,30,13,28,6,38.78579684636771,17.844791666666666
32.76,1265.0,16,13,버티고개역,153.7732236879109,27,1290.6,10,1,0,1,30,13,28,6,38.78579684636771,17.844791666666666
32.76,1265.0,16,16,버티고개역,153.7732236879109,27,1295.7,10,1,0,1,30,13,28,6,38.78579684636771,17.844791666666666
113.46,5000.0,480,20,회현(남대문시장)역,310.7749620679906,333,1295.7,27,7,12,5,163,48,118,11,85.65990388873333,487.2916666666667
31.59,1456.0,17,11,충정로(경기대입구)역,297.14149153187014,105,1300.7,4,3,10,0,68,27,71,4,274.970024395487,19.123333333333335
84.97,45000.0,100,17,신설동역,533.615752338311,40,1300.7,3,1,1,3,21,7,4,23,99.42774589932525,165.625
35.79,2799.0,16,8,청구역,148.0705761514984,96,1300.7,4,1,1,0,63,20,29,31,70.23484133934264,20.081875
35.79,1119.0,19,4,청구역,148.0705761514984,96,1300.7,4,1,1,0,63,20,29,31,70.23484133934264,20.631875
84.87999999999998,5000.0,158,12,버티고개역,153.7732236879109,27,1300.7,10,1,0,1,30,13,28,6,38.78579684636771,165.29166666666666
32.76,1265.0,16,11,버티고개역,153.7732236879109,27,1300.7,10,1,0,1,30,13,28,6,38.78579684636771,17.844791666666666
32.76,506.0,17,11,버티고개역,153.7732236879109,27,1300.7,10,1,0,1,30,13,28,6,38.78579684636771,17.737916666666667
32.76,506.0,17,6,버티고개역,153.7732236879109,27,1300.7,10,1,0,1,30,13,28,6,38.78579684636771,17.737916666666667
32.76,1265.0,16,15,버티고개역,153.7732236879109,27,1300.7,10,1,0,1,30,13,28,6,38.78579684636771,17.844791666666666
32.76,506.0,17,10,버티고개역,153.7732236879109,27,1300.7,10,1,0,1,30,13,28,6,38.78579684636771,17.737916666666667
21.45,1000.0,60,6,동대문역사문화공원역,356.66310340976054,272,1300.7,25,4,8,3,91,35,49,30,133.71080905767624,61.458333333333336
28.43,15000.0,55,10,을지로4가역,392.999295768528,204,1300.7,22,5,8,2,108,36,53,32,62.70948034329486,76.875
28.43,15000.0,55,10,을지로4가역,392.999295768528,204,1300.7,22,5,8,2,108,36,53,32,62.70948034329486,76.875
59.74,10000.0,155,3,신당역,524.9534945478343,88,1300.7,7,0,1,0,44,15,23,27,264.0077328980435,169.58333333333334
139.8,100000.0,215,10,명동역,325.43124752086374,395,1300.7,43,5,10,3,175,51,123,11,53.1320517975455,360.83333333333337
15.97,4000.0,50,14,신당역,338.52745922576685,77,1299.4,8,1,0,1,23,7,4,23,33.55971284644064,55.833333333333336
139.8,100000.0,250,13,명동역,325.43124752086374,395,1299.4,43,5,10,3,175,51,123,11,53.1320517975455,395.83333333333337
17.67,10000.0,48,19,신당역,174.3397765958725,165,1299.4,8,4,1,11,42,14,17,30,87.4723582497348,62.583333333333336
84.97,20000.0,119,32,신설동역,533.615752338311,40,1299.4,3,1,1,3,21,7,4,23,99.42774589932525,148.16666666666666
84.9918,5000.0,235,12,충정로(경기대입구)역,546.5467807347819,101,1285.6,1,2,4,0,47,20,55,4,161.22384425777142,242.29166666666666
84.95,5000.0,179,12,충정로(경기대입구)역,86.42285253868776,90,1285.6,10,4,13,0,73,29,74,4,66.59799483216813,186.29166666666666
59.943,30000.0,170,22,충정로(경기대입구)역,546.5467807347819,101,1284.9,1,2,4,0,47,20,55,4,161.22384425777142,213.75
84.87999999999998,5000.0,170,15,버티고개역,153.7732236879109,27,1284.9,10,1,0,1,30,13,28,6,38.78579684636771,177.29166666666666
18.08,1000.0,65,6,신당역,335.5910715414943,76,1284.9,8,0,1,1,24,8,4,23,71.16580967699376,66.45833333333333
43.056,10000.0,67,8,충정로(경기대입구)역,200.555682270846,159,1284.9,10,3,15,0,102,32,89,7,114.02735679071988,81.58333333333333
16.37,1000.0,60,16,신당역,363.603136827756,77,1292.9,6,1,0,3,23,7,4,23,29.19137096272764,61.458333333333336
83.97,30000.0,80,6,신당역,642.5304144954268,81,1292.9,3,0,1,0,27,9,13,16,145.0156737035655,123.75
84.95999999999998,10000.0,160,6,신금호역,472.8633597877952,20,1292.9,2,0,1,0,55,17,24,29,25.03257628178961,174.58333333333334
21.45,1000.0,60,12,동대문역사문화공원역,356.66310340976054,272,1292.9,25,4,8,3,91,35,49,30,133.71080905767624,61.458333333333336
74.31999999999998,4000.0,170,5,청구역,182.21889469775084,113,1292.9,7,2,1,0,63,19,26,31,131.3865868855368,175.83333333333334
18.08,1000.0,65,5,신당역,335.5910715414943,76,1292.9,8,0,1,1,24,8,4,23,71.16580967699376,66.45833333333333
59.91,30000.0,90,27,신설동역,533.615752338311,40,1299.8,3,1,1,3,21,7,4,23,99.42774589932525,146.25
59.91,30000.0,90,27,신설동역,533.615752338311,40,1299.8,3,1,1,3,21,7,4,23,99.42774589932525,146.25
84.95,20000.0,120,11,충정로(경기대입구)역,86.42285253868776,90,1299.8,10,4,13,0,73,29,74,4,66.59799483216813,157.5
66.6,30000.0,70,2,신당역,642.5304144954268,81,1299.8,3,0,1,0,27,9,13,16,145.0156737035655,126.25
22.75,1000.0,70,2,을지로4가역,403.946236658601,207,1299.8,22,5,8,2,101,37,51,31,72.19381704190464,71.875
22.75,1000.0,80,11,을지로4가역,403.946236658601,207,1299.8,22,5,8,2,101,37,51,31,72.19381704190464,81.875
59.9808,20000.0,140,15,충정로(경기대입구)역,546.5467807347819,101,1294.2,1,2,4,0,47,20,55,4,161.22384425777142,177.5
117.0,12000.0,250,1,신당역,524.9534945478343,88,1294.2,7,0,1,0,44,15,23,27,264.0077328980435,272.5
84.87999999999998,10000.0,230,15,버티고개역,153.7732236879109,27,1294.2,10,1,0,1,30,13,28,6,38.78579684636771,248.75
59.94,5000.0,170,17,버티고개역,153.7732236879109,27,1294.2,10,1,0,1,30,13,28,6,38.78579684636771,179.375
75.45,10000.0,150,16,신당역,147.34851997175824,164,1294.2,9,4,1,11,42,14,17,30,121.06555380445334,168.75
13.51,1000.0,60,9,동대입구역,173.3487208435671,123,1294.2,16,6,13,5,87,29,50,29,101.49308138878293,61.875
15.55,1000.0,60,14,신당역,76.31378679879745,159,1297.9,9,5,0,11,52,17,26,31,102.6009616168716,61.875
23.82,25500.0,25,10,신당역,170.936712534476,172,1297.9,9,6,2,14,50,15,17,31,107.69266249587086,72.8125
84.87999999999998,5000.0,158,18,신금호역,358.1312622656157,4,1297.9,7,3,9,0,47,17,24,13,392.9343565790587,167.375
59.89,30000.0,150,11,청구역,148.0705761514984,96,1297.9,4,1,1,0,63,20,29,31,70.23484133934264,206.25
59.93,5000.0,165,8,충정로(경기대입구)역,86.42285253868776,90,1297.9,10,4,13,0,73,29,74,4,66.59799483216813,174.375
23.42,1000.0,100,14,신당역,174.3397765958725,165,1297.9,8,4,1,11,42,14,17,30,87.4723582497348,101.875
52.1,2000.0,60,6,충무로역,280.85980054223285,233,1298.0,24,6,13,1,131,36,71,27,177.86168819127246,63.75
22.75,1000.0,75,11,을지로4가역,403.946236658601,207,1298.0,22,5,8,2,101,37,51,31,72.19381704190464,76.875
56.2897,50000.0,33,5,서대문역,377.9433754112008,173,1298.0,16,14,29,0,140,40,99,9,109.10882594405582,126.75
30.4927,4000.0,73,10,상왕십리역,413.01287042336577,8,1298.0,6,0,0,0,18,7,4,22,17.8702147977542,80.5
15.55,1000.0,65,12,신당역,76.31378679879745,159,1298.0,9,5,0,11,52,17,26,31,102.6009616168716,66.875
