상세영업상태명	도로명주소	사업장명	업태구분명	좌표정보(X)	좌표정보(Y)	위도	경도
영업	서울특별시 중구 세종대로22길 12 1층 (태평로1가)	카페파스쿠찌 서울시청점	커피숍	197973.5009	451752.1308	37.56805213	126.9749596
영업	서울특별시 중구 남대문로 73 (남대문로2가에비뉴엘 12층)	(주)영우 롯데 에비뉴엘점	백화점	198333.4709	451313.4129	37.56410008	126.9790352
영업	서울특별시 중구 소공로 35 (회현동1가 남산롯데캐슬아이리스 1층 101호)	서브웨이 회현점	패스트푸드	198333.0285	450665.0543	37.55825844	126.9790317
영업	서울특별시 중구 장충단로13길 43 1층 1314호 (을지로6가)	엔돌핀김밥	패스트푸드	200550.4318	451746.4498	37.56800319	127.0041283
영업	서울특별시 중구 중림로 2 (중림동 1층)	굿커피 충정로점	커피숍	196728.3039	450736.9843	37.55890211	126.9608697
영업	서울특별시 중구 정동길 3 1층 (정동 정동컬쳐프라자)	버거윈하우스	기타 휴게음식점	197279.3284	451765.4265	37.56817009	126.9671021
영업	서울특별시 중구 세종대로 110 (태평로1가지하철1호선 지하1층 시청역사내(을지입구측))	쌀빵	커피숍	198004.7379	451589.339	37.56658547	126.9753136
영업	서울특별시 중구 퇴계로 354 (신당동 대승빌딩 2층)	커피베이(신당점)	커피숍	200893.119	451354.6773	37.56447312	127.0080068
영업	서울특별시 중구 동호로7길 31 (신당동 1층 105호)	브레드원(BREADONE)	커피숍	200893.9657	450010.1909	37.55235943	127.0080148
영업	서울특별시 중구 서소문로6길 34 (중림동 1층 108호)	충정로 김밥	일반조리판매	197037.3688	450812.9397	37.55958753	126.9643673
영업	서울특별시 중구 다산로 168 (신당동 1층)	파리바게트(청구역점)	기타 휴게음식점	201086.644	450686.4761	37.5584525	127.0101963
영업	서울특별시 중구 장충단로 166 (장충동1가 1층)	스타벅스 동대입구역점	커피숍	200478.4265	450822.6102	37.55967953	127.0033127
영업	서울특별시 중구 다산로14길 17 1층 101호 (신당동)	하이디하우스	커피숍	201030.2067	450411.5858	37.55597583	127.0095572
영업	서울특별시 중구 퇴계로76길 24 1층 (무학동)	세븐일레븐(신당본점)	편의점	201283.3565	451322.2912	37.56418089	127.0124236
영업	서울특별시 중구 소공로 63 지하1층 (충무로1가 신세계백화점)	화이트하우스	백화점	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 소공로 63 지하1층 (충무로1가)	(주)나무	백화점	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 퇴계로86길 70 2층 (신당동)	수 PC	일반조리판매	201586.7511	451144.8293	37.56258153	127.0158573
영업	서울특별시 중구 동호로 196 (신당동지층)	더레드(THE RED'S)	일반조리판매	200846.8378	450376.3221	37.55565828	127.0074819
영업	서울특별시 중구 남대문시장4길 21 (남창동쥬얼파크상가 E동 1층)	2Z커피(이지Coffee)	커피숍	197982.9966	450791.0739	37.55939314	126.9750698
영업	서울특별시 중구 퇴계로 295 (쌍림동 1층 )	빈토스(BEAN TOSS)	커피숍	200321.5786	451283.0721	37.5638283	127.0015377
영업	서울특별시 중구 을지로1길 15 (을지로1가 1층 )	공차 시청점	커피숍	198139.29	451612.4388	37.56679388	126.9768366
영업	서울특별시 중구 청구로22길 21 (신당동 1층 )	로뎀나무 카페	커피숍	200879.3958	451207.6251	37.56314821	127.0078513
영업	서울특별시 중구 남대문로 29-2 (남대문로3가 1층)	이디야커피 한국은행점	커피숍	198071.7464	451018.63	37.56144359	126.9760737
영업	서울특별시 중구 명동6길 2-2 (명동2가 1층 )	32 파르페	기타 휴게음식점	198524.1829	451203.2871	37.5631082	126.981194
영업	서울특별시 중구 명동10길 20 (명동2가1층)	이디야커피명동중앙점	커피숍	198630.4384	451188.0856	37.5629714	126.9823967
영업	서울특별시 중구 다산로 126 1층 (신당동)	우리할매떡볶이(약수역점)	커피숍	200904.815	450297.4475	37.55494758	127.0081379
영업	서울특별시 중구 퇴계로 209 (충무로4가)	공가네김밥	편의점	199482.626	451043.5607	37.56167018	126.9920422
영업	서울특별시 중구 을지로27길 41 (주교동)	은영휴게소	일반조리판매	199838.1726	451813.6005	37.56860831	126.9960661
영업	서울특별시 중구 통일로 10 (남대문로5가연세빌딩)	8월의 기린	편의점	197612.9951	450539.8577	37.55712879	126.970883
영업	서울특별시 중구 장충단로 253 (을지로6가헬로우에이피엠 9층 23호)	또피자	기타 휴게음식점	200649.7767	451689.7852	37.56749259	127.0052527
영업	서울특별시 중구 퇴계로 299 (쌍림동1층)	코피루왁	커피숍	200349.7047	451312.7633	37.56409581	127.001856
영업	서울특별시 중구 청계천로 30 (다동지상1층)	투썸플레이스예금보험공사점	커피숍	198229.9512	451804.346	37.56852313	126.9778623
영업	서울특별시 중구 소공로 63 (충무로1가신세계백화점 지하1층)	사조회참치	일반조리판매	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 청계천로 40 (다동한국관광공사빌딩 19층(실층수17층))	한국관광공사구내매점	기타 휴게음식점	198306.9058	451808.0983	37.56855709	126.9787333
영업	서울특별시 중구 무교로 6 (을지로1가 1층103호)	이마트24 서울시청점	편의점	198119.6553	451578.1858	37.56648523	126.9766144
영업	서울특별시 중구 을지로 127 (을지로3가 1층)	코피발리	커피숍	199229.1663	451588.9415	37.56658381	126.9891729
영업	서울특별시 중구 다산로36길 21 (신당동 1층)	백남옥 손만두	일반조리판매	201388.4294	451134.2809	37.56248679	127.0136126
영업	서울특별시 중구 을지로 지하 12 (을지로1가 시청광장 지하도상가 110호)	달큰커피	커피숍	198070.5831	451548.3831	37.5662166	126.9760591
영업	서울특별시 중구 다산로22길 25 1층 (신당동)	어반파크	커피숍	201150.3952	450570.1963	37.55740476	127.0109176
영업	서울특별시 중구 장충단로 205 1층 (장충동1가)	샤론	커피숍	200517.4158	451201.9519	37.56309734	127.0037542
영업	서울특별시 중구 세종대로 110 9층 (태평로1가 서울시청)	행복플러스가게	커피숍	198004.7379	451589.339	37.56658547	126.9753136
영업	서울특별시 중구 창경궁로8길 33 1층 (주교동)	장군커피	커피숍	199915.4974	451833.5552	37.56878812	126.9969413
영업	서울특별시 중구 다산로 222 3층 (신당동)	긱스타PC	일반조리판매	201308.5365	451174.3655	37.56284806	127.0127084
영업	서울특별시 중구 을지로 30 (소공동 지상4층)	휘트니스바(FITNESS BAR)	기타 휴게음식점	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 장충단로 247 지하2층 B2469호 (을지로6가 굿모닝시티)	지하2층1호매장	일반조리판매	200573.6413	451621.0365	37.56687322	127.0043909
영업	서울특별시 중구 퇴계로 327 1층~2층 (광희동2가)	세븐일레븐 광희재형점	편의점	200637.0684	451355.6997	37.56448253	127.0051086
영업	서울특별시 중구 다산로 43 1층 (신당동)	카페벗티	커피숍	200552.6344	449582.5355	37.54850654	127.0041518
영업	서울특별시 중구 을지로38길 20 (을지로5가)	뉴천지커피숍	커피숍	200225.9831	451511.2628	37.5658843	127.0004557
영업	서울특별시 중구 충무로 33 (초동)	롯데리아	패스트푸드	199288.7156	451316.205	37.56412654	126.9898472
영업	서울특별시 중구 남대문로7길 11 (소공동)	세븐일레븐소공점	패스트푸드	198274.2094	451268.0555	37.5636913	126.9783646
영업	서울특별시 중구 마른내로 18 (저동2가저동빌딩1층)	나미브(NAMIB)	커피숍	199023.4645	451381.3741	37.56471344	126.9868448
영업	서울특별시 중구 장충단로 263 9층 124~126호 (을지로6가 밀리오레빌딩)	카페리아	커피숍	200664.5829	451781.8684	37.56832224	127.0054204
영업	서울특별시 중구 명동6길 30 (명동2가(지상2층))	주식회사 에이랜드	패스트푸드	198544.534	451086.7015	37.56205781	126.9814246
영업	서울특별시 중구 퇴계로 438-1 (신당동)	베네신당역점	커피숍	201726.8065	451462.3166	37.56544181	127.0174432
영업	서울특별시 중구 퇴계로36길 37 (필동2가1층)	진주랑도시락퇴계로점	일반조리판매	199527.2423	450913.6166	37.56049943	126.9925473
영업	서울특별시 중구 남대문로 81 (소공동 롯데백화점 지하1층)	(주)유긴	백화점	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 마른내로 155 (광희동1가)	씨유 광희금호점	편의점	200394.8518	451398.8975	37.56487185	127.0023671
영업	서울특별시 중구 을지로 264 (을지로6가 2층)	CAFE BLANC (alice's closet)	커피숍	200548.0388	451497.6266	37.56576132	127.004101
영업	서울특별시 중구 퇴계로86길 100 (신당동 1층 )	멸치국수	일반조리판매	201522.8931	451013.7357	37.56140049	127.0151342
영업	서울특별시 중구 한강대로 405 3층 (봉래동2가 롯데마트 서울역점)	보일스커피	커피숍	197230.2061	450446.6844	37.55628822	126.9665512
영업	서울특별시 중구 필동로 14 106호 (필동2가)	만랩커피	커피숍	199569.0756	450899.2809	37.56037029	126.9930207
영업	서울특별시 중구 세종대로 17 1층 (남대문로5가 와이즈타워)	카페드콘서트	커피숍	197557.8268	450718.7485	37.55874043	126.9702581
영업	서울특별시 중구 통일로2길 16 1층 102호 (순화동 AIA타워)	잇츠크리스피	커피숍	197408.0382	450940.511	37.56073807	126.968562
영업	서울특별시 중구 마른내로 109-1 1층 (오장동)	이디야커피	커피숍	199942.4477	451369.8852	37.56461051	126.9972465
영업	서울특별시 중구 남대문로9길 40 1층 109호 (다동)	세븐일레븐 무교YG타워점	편의점	198193.5344	451650.9558	37.56714103	126.9774505
영업	서울특별시 중구 남대문로 81 (소공동 롯데백화점 지하1층)	타이쇼	백화점	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 장충단로13길 20 1층 (을지로6가 현대시티타워 )	조앤더주스 동대문점	커피숍	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 을지로 281 (을지로7가 DDP 8거리광장)	Fantastic BOOM(판타스틱 붐)	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 을지로 281 (을지로7가 DDP 8거리광장)	S.W.A.T	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 을지로 281 (을지로7가 DDP팔거리광장)	더랍스터하버	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 소공로 63 (충무로1가 5층)	스타벅스 신세계본점 5F	커피숍	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 삼일대로 298 (충무로2가 1~2층)	이마트24 충무로2가점	편의점	198993.2408	451018.5627	37.56144451	126.9865033
영업	서울특별시 중구 남대문시장4길 46 (남창동 1층)	커피콩콩	커피숍	197907.5877	450655.8415	37.55817453	126.9742168
영업	서울특별시 중구 세종대로5길 22 (봉래동1가1층)	투썸플레이스(중구YTN3점)	커피숍	197535.5461	450745.8083	37.55898418	126.9700058
영업	서울특별시 중구 서애로1길 17 (묵정동외1필지 외래센터건물 지상3층)	와플반트 제일병원점	커피숍	199902.1693	451055.5849	37.56177869	126.9967907
영업	서울특별시 중구 남대문로9길 40 (다동YG타워 (지하1층 FC-14))	사천신짬뽕 [사천(辛)짬뽕]	일반조리판매	198193.5344	451650.9558	37.56714103	126.9774505
영업	서울특별시 중구 을지로 54-1 지하1층 89호 91호 (을지로2가 을지로입구지하도상가)	커피스탠드	커피숍	198502.2425	451514.2641	37.56591003	126.980945
영업	서울특별시 중구 명동8가길 34 (충무로2가 1~2층)	32파르페 명동점	커피숍	198772.7	451048.8046	37.56171671	126.9840071
영업	서울특별시 중구 덕수궁길 15 (서소문동 13층)	다락	커피숍	197672.2135	451336.7184	37.56430858	126.9715506
영업	서울특별시 중구 을지로 지하 12 (을지로1가 시청광장 지하상가 100호)	일리하우스	커피숍	198070.5831	451548.3831	37.5662166	126.9760591
영업	서울특별시 중구 통일로 10 지하1층 (남대문로5가)	슈가링스	커피숍	197612.9951	450539.8577	37.55712879	126.970883
영업	서울특별시 중구 을지로 지하 58 (을지로2가 을지로지하도상가 을특12호)	크리미티	커피숍	198487.1522	451529.2562	37.56604508	126.9807742
영업	서울특별시 중구 마장로1길 21 7층 (신당동)	빈스 스퀘어	커피숍	200982.7091	451817.384	37.56864197	127.0090214
영업	서울특별시 중구 마른내로 156 (광희동1가 광희빌딩 1층)	지에스25 광희빌딩점	편의점	200399.1682	451360.073	37.56452205	127.0024159
영업	서울특별시 중구 칠패로 37 HSBC빌딩 1층 (봉래동1가)	청목	다방	197554.5595	450865.6259	37.56006378	126.9702206
영업	서울특별시 중구 서소문로 109 (서소문동)	LG25서소문점	편의점	197569.7056	451198.5605	37.56306352	126.9703909
영업	서울특별시 중구 창경궁로 6 (충무로5가)	씨유 중구청점	다방	199822.1098	451182.2669	37.56292006	126.9958845
영업	서울특별시 중구 남대문로 55 (남대문로2가 한국은행 소공별관 13층)	소공까페	커피숍	198266.9097	451126.1959	37.56241315	126.9782823
영업	서울특별시 중구 을지로 264 (을지로6가 롯데 피트인 동대문점 4층)	카페더메드	커피숍	200548.0388	451497.6266	37.56576132	127.004101
영업	서울특별시 중구 퇴계로 453 (황학동 1층)	소문난 왕만두찐빵	기타 휴게음식점	201887.9066	451481.6981	37.56561613	127.0192667
영업	서울특별시 중구 퇴계로26가길 6 (예장동 서울유스호스텔 1층)	더불어 숲	커피숍	199101.0089	450687.3945	37.55846084	126.9877234
영업	서울특별시 중구 퇴계로 123 (충무로2가 지하1층 22호.23호)	바스티유 명동점	기타 휴게음식점	198636.2504	451005.7216	37.56132833	126.9824628
영업	서울특별시 중구 무교로 21 (무교동 서울광장)	마이츄	푸드트럭	198055.2101	451729.379	37.56784732	126.9758846
영업	서울특별시 중구 다산로10길 5-4 (신당동 1층)	큰집 닭강정	일반조리판매	200870.5445	450160.9283	37.55371758	127.0077499
영업	서울특별시 중구 소공로 63 (충무로1가신세계백화점 지하1층)	명류당	백화점	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 다동길 43 (다동한외빌딩1층101호)	꽁뜨 커피	커피숍	198306.9062	451770.3313	37.56821681	126.9787334
영업	서울특별시 중구 서소문로 117 (서소문동지상1층)	탐앤탐스 대한항공서소문점	커피숍	197650.1085	451254.3812	37.56356667	126.9713007
영업	서울특별시 중구 장충단로 247 9층 (을지로6가 굿모닝시티 메가박스 내)	더 허그카페	커피숍	200573.6413	451621.0365	37.56687322	127.0043909
영업	서울특별시 중구 장충단로 60 (장충동2가 반얀트리호텔 오아시스)	오아시스 모바일키친1	푸드트럭	200193.2324	449809.7447	37.5505538	127.0000847
영업	서울특별시 중구 장충단로 60 (장충동2가 반얀트리호텔 수영장 오아시스)	오아시스 모바일키친2	푸드트럭	199977.7599	449777.5158	37.55026342	126.9976464
영업	서울특별시 중구 청계천로 260-6 (을지로6가 통일종합의류상가 B동 2층 21호)	달콩	커피숍	200466.6567	451883.1723	37.56923508	127.0031801
영업	서울특별시 중구 명동길 42 6층 (명동2가)	힐링스커피	커피숍	198581.1905	451262.71	37.56364368	126.9818391
영업	서울특별시 중구 명동길 53 지하1층 지상2층 (명동1가)	투썸플레이스 올리브영본점	커피숍	198632.6342	451306.1819	37.56403544	126.9824213
영업	서울특별시 중구 남대문로 81 지하1층 (소공동 (주)롯데쇼핑)	(주)리빈코리아	커피숍	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 다산로 32 1층 104호 (신당동 남산타운 스포츠상가 )	DD치킨 남산타운점	일반조리판매	200750.4551	449638.8243	37.54901357	127.0063904
영업	서울특별시 중구 퇴계로20길 2 1층 (남산동2가 퍼시픽호텔)	할리스명동퍼시픽호텔점	커피숍	198644.069	450827.8618	37.55972585	126.9825517
영업	서울특별시 중구 남대문로7길 19 1층 (소공동 조선호텔)	스타벅스 소공로점	커피숍	198232.0039	451276.3073	37.56376557	126.9778868
영업	서울특별시 중구 퇴계로 101 1~5층 (충무로1가)	스타벅스 명동역	커피숍	198437.6434	450953.928	37.56086135	126.9802151
영업	서울특별시 중구 동호로17길 230-10 (신당동 지하1층)	빠띠잔느	기타 휴게음식점	200343.5927	449701.7677	37.5495809	127.0017863
영업	서울특별시 중구 서소문로 99 (서소문동(1층))	스타벅스 서소문배재	커피숍	197470.5355	451184.5912	37.56293739	126.9692685
영업	서울특별시 중구 서애로 30 12층 (필동2가)	아리스타커피(필동점)	커피숍	199635.5408	450868.5573	37.5600935	126.993773
영업	서울특별시 중구 서소문로 89 3층 (순화동 순화빌딩)	인트로커피	커피숍	197346.6649	451164.4498	37.56275556	126.9678665
영업	서울특별시 중구 을지로5길 16 102호 (을지로2가)	카페크리스피	커피숍	198591.4875	451623.0202	37.56689005	126.981955
영업	서울특별시 중구 마른내로 71 (인현동2가(2층))	커핀스토리	커피숍	199550.5063	451392.2197	37.5648116	126.9928102
영업	서울특별시 중구 퇴계로27길 31 (충무로3가(1층))	이디야 충무로3가점	커피숍	199157.147	451143.211	37.56256776	126.9883582
영업	서울특별시 중구 퇴계로 290 1층 (쌍림동)	카페더레드	커피숍	200273.106	451226.1527	37.56331548	127.000989
영업	서울특별시 중구 서소문로9길 28 (순화동 덕수궁롯데캐슬 B114)	GS25 덕수궁캐슬점	편의점	197312.6552	451257.2232	37.56359133	126.9674813
영업	서울특별시 중구 을지로 281 DDP팔거리광장 (을지로7가)	티카	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 동호로 233 직원식당내 지하1층 (장충동2가)	(주)보나비 아티제 면세2점	커피숍	200608.4115	450645.3834	37.55808267	127.0047837
영업	서울특별시 중구 을지로 지하 58 (을지로2가 을지입구 지하도상가 69호)	심플마인드	일반조리판매	198487.1522	451529.2562	37.56604508	126.9807742
영업	서울특별시 중구 퇴계로 448 (신당동 1층)	이마트24 신당솔하임	편의점	201804.7812	451455.2345	37.56537786	127.0183257
영업	서울특별시 중구 장충단로 229 (광희동1가 지하1층~지상2층)	스타벅스 동대문공원점	커피숍	200567.8932	451437.3288	37.56521804	127.0043257
영업	서울특별시 중구 을지로 99-1 (을지로2가 미광빌딩 5층 601호)	소쇼룸	커피숍	198965.672	451577.8882	37.56648394	126.9861904
영업	서울특별시 중구 소공로 63 (충무로1가 지하1층)	레어버드컴퍼니(주)	백화점	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 마른내로 56 (인현동1가(지하1층))	가화	다방	199409.1418	451323.8978	37.56419594	126.9912102
영업	서울특별시 중구 남대문로 112 (남대문로1가 1층)	세븐일레븐 태평로점	편의점	198429.9719	451654.1949	37.56717066	126.9801267
영업	서울특별시 중구 충무로 18-3 (충무로3가)	안테스	다방	199336.0959	451174.9418	37.56285381	126.9903836
영업	서울특별시 중구 명동8길 48 (충무로1가)	커니셔아이스크림	기타 휴게음식점	198597.0905	451040.1948	37.56163887	126.9820195
영업	서울특별시 중구 마른내로 117-1 (오장동)	훼미리마트	편의점	200029.7961	451381.0894	37.56471146	126.9982351
영업	서울특별시 중구 동호로 386 (방산동지상2층)	희다방	다방	200139.5047	451844.3507	37.56888539	126.9994769
영업	서울특별시 중구 마른내로 104-2 (오장동)	그린하우스	다방	199890.0119	451330.7427	37.56425783	126.996653
영업	서울특별시 중구 퇴계로90길 30 (신당동)	로얄몬드	과자점	201858.2306	451306.1595	37.56403461	127.0189304
영업	서울특별시 중구 다산로 180-1 (신당동)	빈커피전문점	다방	201130.0407	450802.6034	37.55949875	127.0106876
영업	서울특별시 중구 마른내로4가길 31-4 (충무로4가 2층)	태양커피숍	다방	199457.4634	451180.2174	37.56290143	126.9917573
영업	서울특별시 중구 퇴계로 77 (충무로1가 신세계백화점 신관 지하1층)	움트	백화점	198253.896	450905.2845	37.56042273	126.9781355
영업	서울특별시 중구 다산로 111 (신당동 한미빌딩 1층)	투썸플레이스	커피숍	200799.426	450188.6544	37.55396745	127.0069451
영업	서울특별시 중구 다산로19길 49 (신당동 2층)	(주) 커피집	커피숍	200736.7501	450588.5015	37.55757008	127.0062362
영업	서울특별시 중구 서소문로6길 34 (중림동 성요셉아파트 4층419호)	커피방앗간	커피숍	197037.3688	450812.9397	37.55958753	126.9643673
영업	서울특별시 중구 다산로34길 23 (신당동 1층)	위드미 다산로점	편의점	201356.053	451051.8619	37.56174425	127.013246
영업	서울특별시 중구 남대문로 81 (소공동 롯데백화점 지하1층)	나마도라	백화점	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 마른내로 28 (초동 1층)	GS25 나인트리호텔점	편의점	199128.5533	451340.5955	37.56434614	126.9880343
영업	서울특별시 중구 마장로 58 (흥인동 동대문솔하임 101호)	세븐일레븐 동대문솔하임점	편의점	201374.7964	451714.6183	37.56771559	127.0134593
영업	서울특별시 중구 남대문시장2가길 6-17 (남창동 1층)	남대문 도시락 맛집	일반조리판매	197895.0878	450758.319	37.55909782	126.974075
영업	서울특별시 중구 을지로 281 (을지로7가 동대문디자인플라자(DDP) 알림관 1층 로비)	카페 드 페소니아	커피숍	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 마장로5길 22 (황학동 2층)	유어스 2층 매점	기타 휴게음식점	201591.1517	451868.9749	37.56910599	127.0159086
영업	서울특별시 중구 마른내로 34 (초동 1층)	슈퍼오아시스케이티앤지 을지로점	커피숍	199190.8807	451328.7002	37.56423903	126.9887398
영업	서울특별시 중구 을지로 51 (을지로2가 내외빌딩 1층 )	스타벅스 을지로내외빌딩R점	커피숍	198477.5172	451579.6342	37.56649896	126.980665
영업	서울특별시 중구 수표로 42 (저동2가 1층 2층)	커피가 좋아 3S	커피숍	199050.4235	451428.241	37.56513574	126.9871499
영업	서울특별시 중구 마장로 22 신당동DDP패션몰 2층 (신당동)	디디피(DDP)패션몰2층매점	기타 휴게음식점	200999.3562	451654.4182	37.56717365	127.0092096
영업	서울특별시 중구 동호로 387-2 1층 (방산동)	골든커피	커피숍	200071.824	451870.6535	37.56912238	126.9987108
영업	서울특별시 중구 청계천로 100 시그니쳐타워 지하1층 (수표동)	세븐일레븐 시그니처타워점	편의점	198916.6535	451694.8429	37.56753763	126.9856354
영업	서울특별시 중구 명동6길 25 2층 (명동2가)	Anna Flair(애나플레어)	커피숍	198562.9437	451099.4157	37.56217239	126.9816329
영업	서울특별시 중구 남대문로 63 한진빌딩 본관 1층 (소공동)	카페 어반플레이스	커피숍	198274.2363	451198.5101	37.5630647	126.978365
영업	서울특별시 중구 퇴계로 52 티마크 그랜드 호텔 명동 1층 (회현동1가)	버거킹 회현역점	패스트푸드	198043.6355	450686.85	37.55845422	126.9757564
영업	서울특별시 중구 만리재로 193 서울역 디오빌 1층 101-1호 (만리동1가)	지에스25(GS25)중구 디오빌점	편의점	197034.0284	450305.6449	37.55501684	126.9643316
영업	서울특별시 중구 동호로18길 13 1층 (신당동)	플라세르(placer)	커피숍	200742.0758	450664.4896	37.55825473	127.0062965
영업	서울특별시 중구 청계천로 8 (무교동 프리미엄플레이스1층)	(주)퍼시픽덕코퍼레이션 세븐일레븐 청계퍼시픽점	커피숍	198007.3129	451837.1803	37.56881849	126.9753421
영업	서울특별시 중구 세종대로 135-9 (태평로1가 1층 2층)	투썸플레이스 광화문역점	커피숍	197837.8433	451838.4362	37.56882941	126.9734238
영업	서울특별시 중구 장충단로13길 20 (을지로6가 지하 1층)	앤티앤스	기타 휴게음식점	200613.5103	451817.5154	37.56864345	127.0048423
영업	서울특별시 중구 퇴계로34길 28 (필동2가 남산한옥마을 전통공원 내 임대자가 지정한 위치)	신가네	푸드트럭	199401.5532	450677.3244	37.55837038	126.9911249
영업	서울특별시 중구 남대문로 81 롯데백화점 본점 8층 (소공동)	페르비타	커피숍	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 세종대로12길 12 1층 102호 (남대문로4가)	씨유 중구해성점	일반조리판매	197895.4912	451035.703	37.56159702	126.9740787
영업	서울특별시 중구 퇴계로56길 29 1층 (쌍림동)	제이와이(JY)	커피숍	200472.3936	451139.6708	37.56253622	127.0032446
영업	서울특별시 중구 난계로17길 29 1층 (황학동)	씨유 중구황학점	편의점	201843.5031	451898.3837	37.56937051	127.0187651
영업	서울특별시 중구 소공로 63 신세계백화점건물 지하1층 (충무로1가)	해화당	일반조리판매	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 소공로 63 신세계백화점건물 지하1층 (충무로1가)	민티	아이스크림	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 청구로 91-3 1층 (신당동)	달달하니	떡카페	201005.7503	450921.8985	37.56057372	127.009281
영업	서울특별시 중구 을지로 지하 88 을지로2구역지하쇼핑 지하층 을특2호 (을지로2가)	쥬씨	커피숍	198871.1486	451537.6072	37.5661209	126.9851206
영업	서울특별시 중구 청계천로 40 청계천보행자전용거리(모전교~광교) (다동)	콩닭콩닭	푸드트럭	198306.9058	451808.0983	37.56855709	126.9787333
영업	서울특별시 중구 을지로 281 동대문DDP팔거리광장 (을지로7가)	쭈쭈트럭	푸드트럭	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 소공로 63 신세계백화점 식품관 지하1층 (충무로1가)	화계상점	일반조리판매	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 다산로 293 디오트 지하1층 C-1호 (신당동)	노리터매점	기타 휴게음식점	201236.0315	451872.4094	37.56913745	127.0118889
영업	서울특별시 중구 수표로 31 노랑풍선 빌딩 1층 (저동2가)	더치앤빈 중구저동점	커피숍	199027.4058	451303.612	37.56401282	126.9868896
영업	서울특별시 중구 세종대로21길 33 조선일보사 1층 (정동)	KISS'O(키쏘커피)	커피숍	197737.7691	451736.3792	37.56790965	126.9722914
영업	서울특별시 중구 창경궁로 2 남경빌딩 1층 (충무로5가)	이디야커피	커피숍	199815.7636	451141.6191	37.56255383	126.9958127
영업	서울특별시 중구 충무로 53-1 1층 (을지로3가)	씨유 을지로3가점	편의점	199268.1131	451522.9053	37.56598886	126.9896138
영업	서울특별시 중구 장충단로 275 두산타워빌딩 B01층 111호 (을지로6가)	흑화당 두타점	패스트푸드	200703.6256	451836.4583	37.56881406	127.0058624
영업	서울특별시 중구 서소문로 50 CENTRAL PLACE 1층 (중림동)	투썸플레이스 충정로센트럴플레이스	커피숍	197016.0458	450958.8224	37.56090184	126.9641253
영업	서울특별시 중구 동호로10길 17 1층 (신당동)	자미당	일반조리판매	200969.8858	450275.7898	37.55475238	127.0088743
영업	서울특별시 중구 장충단로 60 반얀트리 클럽 앤 스파 서울 신관동 2층 (장충동2가)	사우나라운지	커피숍	199977.7599	449777.5158	37.55026342	126.9976464
영업	서울특별시 중구 남대문로 81 롯데백화점 본점 지하1층 (소공동)	알리칸테	커피숍	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 통일로 92 케이지타워 20층 (순화동)	CAFE KG(카페 케이지)	기타 휴게음식점	197214.2058	451259.6719	37.5636131	126.9663669
영업	서울특별시 중구 마장로1가길 23 DWP 지하1층 55-57호 (신당동)	DWP스토어	일반조리판매	201137.0146	451862.1895	37.5690455	127.0107681
영업	서울특별시 중구 을지로 264 롯데 FiTin 8층 (을지로6가)	카페텀블러 롯데피트인동대문점	커피숍	200548.0388	451497.6266	37.56576132	127.004101
영업	서울특별시 중구 통일로 92 케이지타워 1층 (순화동)	탐앤탐스 순화동케이지점	커피숍	197214.2058	451259.6719	37.5636131	126.9663669
영업	서울특별시 중구 통일로 114 바비엥-2 1층 105-1호 (의주로1가)	투썸플레이스(서대문역 바비엥점)	커피숍	197098.7106	451445.394	37.56528607	126.965059
영업	서울특별시 중구 을지로 170 1층 109호 (을지로4가)	마이쥬스 을지트윈타워점	커피숍	199659.2984	451563.1217	37.56635146	126.9940415
영업	서울특별시 중구 청계천로 40 청계천보행자거리(모전교~광교) (다동)	팬앤그릴	푸드트럭	198306.9058	451808.0983	37.56855709	126.9787333
