단지명,전용면�,계약년�,계약일,보증금(,월세(만,층,위도,경도,지하철�,지하철�_1,500m내음,계약날�,환율,500M맛집,500M문화공간,500M문화재,500M쇼핑,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑
롯데캐슬,84.890000000000001,"202208","12",10000.000000000000000,"220","27",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/08/12,1302.500000000000000,3,1,1,3,21,7,4,23
롯데캐슬,59.939999999999998,"202208","12",5000.000000000000000,"160","14",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/08/12,1302.500000000000000,3,1,1,3,21,7,4,23
바비엥3,70.459999999999994,"202208","12",2000.000000000000000,"180","17",37.563105962200495,126.969569549274993,서대문역,393.148740726267761,"181",2022/08/12,1302.500000000000000,16,12,29,0,137,39,97,9
서울역센트럴자이,84.971999999999980,"202208","13",70000.000000000000000,"80","20",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/08/13,1302.500000000000000,1,2,4,0,47,20,55,4
삼정아트테라스정동,13.887400000000000,"202208","15",2000.000000000000000,"95","7",37.563251090913298,126.972031493822996,시청역,300.913761033746312,"514",2022/08/15,1302.500000000000000,33,13,37,1,143,42,101,11
덕수궁롯데캐슬,56.289700000000003,"202208","16",2000.000000000000000,"240","7",37.563708489467601,126.970042986983003,서대문역,377.943375411200805,"173",2022/08/16,1303.099999999999909,16,14,29,0,140,40,99,9
묵정,52.460000000000001,"202208","16",2000.000000000000000,"80","2",37.560707466345299,127.000060665185003,동대입구역,522.944430492057222,"186",2022/08/16,1303.099999999999909,25,12,18,5,115,37,59,31
남산트라팰리스,148.469999999999999,"202208","16",0.000000000000000,"700","24",37.553994679972597,126.975612746457003,서울역,300.405118732424057,"54",2022/08/16,1303.099999999999909,8,5,9,0,115,37,95,8
롯데캐슬,84.920000000000002,"202208","16",5000.000000000000000,"180","16",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/08/16,1303.099999999999909,3,1,1,3,21,7,4,23
남산롯데캐슬아이리스,133.979999999999990,"202208","16",10000.000000000000000,"540","29",37.558224709231901,126.981744459745997,회현(남대문시장)역,310.774962067990600,"333",2022/08/16,1303.099999999999909,27,7,12,5,163,48,118,11
남산트라팰리스,148.469999999999999,"202208","16",0.000000000000000,"700","24",37.553994679972597,126.975612746457003,서울역,300.405118732424057,"54",2022/08/16,1303.099999999999909,8,5,9,0,115,37,95,8
신당파인힐하나유보라,24.393100000000000,"202208","16",1000.000000000000000,"71","15",37.564779997717601,127.024709957671007,상왕십리역,413.012870423365769,"8",2022/08/16,1303.099999999999909,6,0,0,0,18,7,4,22
남산타운(임대),32.759999999999998,"202208","16",1265.000000000000000,"16","2",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/08/16,1303.099999999999909,10,1,0,1,30,13,28,6
남산타운,84.879999999999981,"202208","16",60000.000000000000000,"90","16",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/08/16,1303.099999999999909,10,1,0,1,30,13,28,6
덕수궁롯데캐슬,56.289700000000003,"202208","17",50000.000000000000000,"37","10",37.563708489467601,126.970042986983003,서대문역,377.943375411200805,"173",2022/08/17,1309.599999999999909,16,14,29,0,140,40,99,9
서울역센트럴자이,59.970700000000001,"202208","17",2000.000000000000000,"231","15",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/08/17,1309.599999999999909,1,2,4,0,47,20,55,4
현대,66.599999999999994,"202208","17",30000.000000000000000,"60","9",37.560504309545294,127.022970538039999,신당역,642.530414495426839,"81",2022/08/17,1309.599999999999909,3,0,1,0,27,9,13,16
남산타운,59.939999999999998,"202208","17",3000.000000000000000,"160","5",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/08/17,1309.599999999999909,10,1,0,1,30,13,28,6
삼성사이버빌리지,84.950000000000003,"202208","17",30000.000000000000000,"119","10",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/08/17,1309.599999999999909,10,4,13,0,73,29,74,4
약수하이츠,114.920000000000002,"202208","17",40000.000000000000000,"130","6",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/08/17,1309.599999999999909,7,3,9,0,47,17,24,13
경서,35.850000000000001,"202208","18",1000.000000000000000,"50","2",37.556762415008599,126.977690649242007,회현(남대문시장)역,200.502262419976233,"299",2022/08/18,1309.799999999999955,27,7,24,4,152,47,109,9
서울역센트럴자이(임대),47.473900000000000,"202208","18",4127.000000000000000,"18","12",37.554576084419097,126.963956968884006,충정로(경기대입구)역,570.352209953055990,"100",2022/08/18,1309.799999999999955,1,2,3,0,39,20,55,4
남산롯데캐슬아이리스,113.459999999999994,"202208","18",55000.000000000000000,"135","14",37.558224709231901,126.981744459745997,회현(남대문시장)역,310.774962067990600,"333",2022/08/18,1309.799999999999955,27,7,12,5,163,48,118,11
롯데캐슬,59.939999999999998,"202208","18",30000.000000000000000,"25","30",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/08/18,1309.799999999999955,3,1,1,3,21,7,4,23
더플레이스충정로,19.949999999999999,"202208","18",1000.000000000000000,"71","2",37.558980785320998,126.966068233100998,충정로(경기대입구)역,169.545875404852410,"129",2022/08/18,1309.799999999999955,10,4,16,0,90,31,86,5
삼성사이버빌리지,59.700000000000003,"202208","18",20000.000000000000000,"87","9",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/08/18,1309.799999999999955,10,4,13,0,73,29,74,4
삼성사이버빌리지,59.700000000000003,"202208","18",20000.000000000000000,"80","9",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/08/18,1309.799999999999955,10,4,13,0,73,29,74,4
약수역더시티,18.859999999999999,"202208","20",2000.000000000000000,"85","6",37.553205455585797,127.010718554061995,약수역,121.621775088890473,"77",2022/08/20,1317.299999999999955,18,3,9,1,52,16,29,8
서울역센트럴자이,84.979100000000003,"202208","20",40000.000000000000000,"190","23",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/08/20,1317.299999999999955,1,2,4,0,47,20,55,4
서울역센트럴자이,84.979100000000003,"202208","20",40000.000000000000000,"90","23",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/08/20,1317.299999999999955,1,2,4,0,47,20,55,4
삼성사이버빌리지,59.700000000000003,"202208","20",50000.000000000000000,"40","5",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/08/20,1317.299999999999955,10,4,13,0,73,29,74,4
대우디오빌,73.859999999999999,"202208","21",5000.000000000000000,"180","10",37.555019869953902,126.967199040034998,서울역,300.475155238914454,"91",2022/08/21,1317.299999999999955,2,2,10,0,69,27,69,4
남산타운,84.879999999999981,"202208","22",5000.000000000000000,"195","12",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/08/22,1326.700000000000045,10,1,0,1,30,13,28,6
삼정아트테라스정동,17.703399999999998,"202208","22",3000.000000000000000,"90","7",37.563251090913298,126.972031493822996,시청역,300.913761033746312,"514",2022/08/22,1326.700000000000045,33,13,37,1,143,42,101,11
신당파인힐하나유보라,30.247699999999998,"202208","22",4000.000000000000000,"64","10",37.564779997717601,127.024709957671007,상왕십리역,413.012870423365769,"8",2022/08/22,1326.700000000000045,6,0,0,0,18,7,4,22
삼정아트테라스정동,17.703399999999998,"202208","22",3000.000000000000000,"90","7",37.563251090913298,126.972031493822996,시청역,300.913761033746312,"514",2022/08/22,1326.700000000000045,33,13,37,1,143,42,101,11
현대,83.969999999999999,"202208","22",39000.000000000000000,"50","5",37.560504309545294,127.022970538039999,신당역,642.530414495426839,"81",2022/08/22,1326.700000000000045,3,0,1,0,27,9,13,16
약수하이츠,84.879999999999981,"202208","23",57000.000000000000000,"10","1",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/08/23,1338.200000000000045,7,3,9,0,47,17,24,13
약수하이츠,84.879999999999981,"202208","23",5000.000000000000000,"220","11",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/08/23,1338.200000000000045,7,3,9,0,47,17,24,13
약수하이츠,65.370000000000005,"202208","24",25000.000000000000000,"60","7",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/08/24,1341.799999999999955,7,3,9,0,47,17,24,13
약수역더시티,18.859999999999999,"202208","25",1000.000000000000000,"100","7",37.553205455585797,127.010718554061995,약수역,121.621775088890473,"77",2022/08/25,1341.400000000000091,18,3,9,1,52,16,29,8
남산타운,114.879999999999995,"202208","25",5250.000000000000000,"242","17",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/08/25,1341.400000000000091,10,1,0,1,30,13,28,6
롯데캐슬,84.900000000000006,"202208","25",15000.000000000000000,"182","28",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/08/25,1341.400000000000091,3,1,1,3,21,7,4,23
삼성사이버빌리지,84.930000000000007,"202208","25",38000.000000000000000,"40","12",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/08/25,1341.400000000000091,10,4,13,0,73,29,74,4
롯데캐슬,59.939999999999998,"202208","25",10000.000000000000000,"150","22",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/08/25,1341.400000000000091,3,1,1,3,21,7,4,23
동대문와이즈캐슬,15.550000000000001,"202208","25",1000.000000000000000,"65","11",37.565753658195199,127.015443726545001,신당역,76.313786798797452,"159",2022/08/25,1341.400000000000091,9,5,0,11,52,17,26,31
삼성V아파트A동,81.629999999999981,"202208","25",15000.000000000000000,"120","3",37.561479169500899,127.015982724623015,청구역,201.176472399417833,"119",2022/08/25,1341.400000000000091,6,3,1,0,63,19,26,31
삼성V아파트A동,81.629999999999981,"202208","25",15000.000000000000000,"120","3",37.561479169500899,127.015982724623015,청구역,201.176472399417833,"119",2022/08/25,1341.400000000000091,6,3,1,0,63,19,26,31
남산트라팰리스,116.109999999999999,"202208","26",,"140","10",37.553994679972597,126.975612746457003,서울역,300.405118732424057,"54",2022/08/26,1336.900000000000091,8,5,9,0,115,37,95,8
오렌지카운티을지로,12.430000000000000,"202208","26",15000.000000000000000,"6","11",37.565227667242702,127.001411116707004,을지로4가역,351.933104589018967,"273",2022/08/26,1336.900000000000091,23,4,7,3,90,33,49,30
황학동코아루,84.939999999999998,"202208","26",63000.000000000000000,"11","4",37.566743443887802,127.022477811529015,신당역,281.092248073065434,"77",2022/08/26,1336.900000000000091,8,1,0,1,24,8,4,23
서울역한라비발디센트럴,71.983199999999997,"202208","26",5000.000000000000000,"200","14",37.554573582865707,126.965847056195997,서울역,376.530345681330573,"89",2022/08/26,1336.900000000000091,2,2,5,0,67,24,65,4
남산타운,59.939999999999998,"202208","26",5000.000000000000000,"170","5",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/08/26,1336.900000000000091,10,1,0,1,30,13,28,6
신당푸르지오,114.480000000000004,"202208","27",40000.000000000000000,"113","1",37.559864671246096,127.019034279490995,청구역,453.603166957057852,"100",2022/08/27,1336.900000000000091,2,0,1,0,55,15,24,29
청구e편한세상,84.950000000000003,"202208","27",10000.000000000000000,"260","3",37.559960159625398,127.015451019186003,청구역,148.070576151498386,"96",2022/08/27,1336.900000000000091,4,1,1,0,63,20,29,31
래미안하이베르,59.950000000000003,"202208","27",20000.000000000000000,"150","10",37.561037979013200,127.020985832432999,신당역,524.953494547834339,"88",2022/08/27,1336.900000000000091,7,0,1,0,44,15,23,27
정동,45.939999999999998,"202208","27",2000.000000000000000,"90","1",37.567290372798702,126.970294421879004,서대문역,364.062775619072283,"141",2022/08/27,1336.900000000000091,13,15,23,0,137,40,96,9
서울역센트럴자이,84.971999999999980,"202208","27",80000.000000000000000,"50","3",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/08/27,1336.900000000000091,1,2,4,0,47,20,55,4
충무로엘크루메크로시티2,22.750000000000000,"202208","27",1000.000000000000000,"78","13",37.563394598725097,126.999994227545997,을지로4가역,403.946236658600981,"207",2022/08/27,1336.900000000000091,22,5,8,2,101,37,51,31
동대문와이즈캐슬,15.550000000000001,"202208","29",3000.000000000000000,"47","8",37.565753658195199,127.015443726545001,신당역,76.313786798797452,"159",2022/08/29,1332.500000000000000,9,5,0,11,52,17,26,31
동대문와이즈캐슬,15.550000000000001,"202208","29",1000.000000000000000,"63","8",37.565753658195199,127.015443726545001,신당역,76.313786798797452,"159",2022/08/29,1332.500000000000000,9,5,0,11,52,17,26,31
남산타운,59.939999999999998,"202208","29",30000.000000000000000,"110","9",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/08/29,1332.500000000000000,10,1,0,1,30,13,28,6
현대,122.275000000000006,"202208","29",46000.000000000000000,"40","15",37.560504309545294,127.022970538039999,신당역,642.530414495426839,"81",2022/08/29,1332.500000000000000,3,0,1,0,27,9,13,16
롯데캐슬,84.969999999999999,"202208","29",30000.000000000000000,"105","19",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/08/29,1332.500000000000000,3,1,1,3,21,7,4,23
남산타운,84.879999999999981,"202208","30",5000.000000000000000,"140","18",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/08/30,1347.700000000000045,10,1,0,1,30,13,28,6
청계천두산위브더제니스,46.734999999999999,"202208","31",10000.000000000000000,"250","14",37.566867598217698,127.017122913186000,신당역,117.139900560995557,"159",2022/08/31,1347.500000000000000,12,5,1,10,42,14,17,30
남산타운,59.939999999999998,"202208","31",10000.000000000000000,"175","7",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/08/31,1347.500000000000000,10,1,0,1,30,13,28,6
서울역센트럴자이,59.942999999999998,"202208","31",5000.000000000000000,"250","8",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/08/31,1347.500000000000000,1,2,4,0,47,20,55,4
서울역센트럴자이,72.996499999999983,"202209","1",30000.000000000000000,"195","25",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/09/01,1345.099999999999909,1,2,4,0,47,20,55,4
삼성,84.959999999999980,"202209","1",30000.000000000000000,"55","2",37.558535883830494,127.018447452930005,신금호역,472.863359787795218,"20",2022/09/01,1345.099999999999909,2,0,1,0,55,17,24,29
남산타운(임대),32.759999999999998,"202209","1",1265.000000000000000,"16","4",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/01,1345.099999999999909,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202209","1",1265.000000000000000,"16","4",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/01,1345.099999999999909,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202209","1",2953.000000000000000,"6","8",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/01,1345.099999999999909,10,1,0,1,30,13,28,6
경서,29.699999999999999,"202209","1",0.000000000000000,"50","6",37.556762415008599,126.977690649242007,회현(남대문시장)역,200.502262419976233,"299",2022/09/01,1345.099999999999909,27,7,24,4,152,47,109,9
남산타운,114.879999999999995,"202209","2",50000.000000000000000,"175","15",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/02,1351.400000000000091,10,1,0,1,30,13,28,6
래미안하이베르,59.950000000000003,"202209","2",15000.000000000000000,"170","9",37.561037979013200,127.020985832432999,신당역,524.953494547834339,"88",2022/09/02,1351.400000000000091,7,0,1,0,44,15,23,27
래미안하이베르,59.950000000000003,"202209","2",15000.000000000000000,"170","9",37.561037979013200,127.020985832432999,신당역,524.953494547834339,"88",2022/09/02,1351.400000000000091,7,0,1,0,44,15,23,27
브라운스톤(355-0),84.878000000000000,"202209","2",5000.000000000000000,"350","34",37.560818788728895,126.968225883547007,충정로(경기대입구)역,361.791645235535782,"217",2022/09/02,1351.400000000000091,14,4,17,0,120,35,90,8
브라운스톤(355-0),84.878000000000000,"202209","2",5000.000000000000000,"350","34",37.560818788728895,126.968225883547007,충정로(경기대입구)역,361.791645235535782,"217",2022/09/02,1351.400000000000091,14,4,17,0,120,35,90,8
묵정,52.460000000000001,"202209","2",10000.000000000000000,"40","6",37.560707466345299,127.000060665185003,동대입구역,522.944430492057222,"186",2022/09/02,1351.400000000000091,25,12,18,5,115,37,59,31
순화동더샵,57.579999999999998,"202209","2",38000.000000000000000,"50","11",37.560266900810198,126.972035325682000,서울역,348.460619955667198,"282",2022/09/02,1351.400000000000091,29,6,36,3,143,43,101,9
청구e편한세상,84.959999999999980,"202209","2",40000.000000000000000,"130","5",37.559960159625398,127.015451019186003,청구역,148.070576151498386,"96",2022/09/02,1351.400000000000091,4,1,1,0,63,20,29,31
남산타운(임대),32.759999999999998,"202209","2",1265.000000000000000,"16","14",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/02,1351.400000000000091,10,1,0,1,30,13,28,6
삼성사이버빌리지,59.700000000000003,"202209","2",5000.000000000000000,"137","8",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/09/02,1351.400000000000091,10,4,13,0,73,29,74,4
묵정,52.460000000000001,"202209","3",8000.000000000000000,"65","7",37.560707466345299,127.000060665185003,동대입구역,522.944430492057222,"186",2022/09/03,1351.400000000000091,25,12,18,5,115,37,59,31
묵정,52.460000000000001,"202209","3",8000.000000000000000,"65","7",37.560707466345299,127.000060665185003,동대입구역,522.944430492057222,"186",2022/09/03,1351.400000000000091,25,12,18,5,115,37,59,31
래미안하이베르,84.969999999999999,"202209","3",40000.000000000000000,"130","6",37.561037979013200,127.020985832432999,신당역,524.953494547834339,"88",2022/09/03,1351.400000000000091,7,0,1,0,44,15,23,27
롯데캐슬,84.920000000000002,"202209","3",30000.000000000000000,"110","13",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/09/03,1351.400000000000091,3,1,1,3,21,7,4,23
약수하이츠,57.630000000000003,"202209","3",20000.000000000000000,"125","2",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/09/03,1351.400000000000091,7,3,9,0,47,17,24,13
남산타운,59.939999999999998,"202209","3",3000.000000000000000,"160","5",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/03,1351.400000000000091,10,1,0,1,30,13,28,6
신당파인힐하나유보라,24.393100000000000,"202209","3",1000.000000000000000,"71","13",37.564779997717601,127.024709957671007,상왕십리역,413.012870423365769,"8",2022/09/03,1351.400000000000091,6,0,0,0,18,7,4,22
서울역센트럴자이,72.996499999999983,"202209","3",45000.000000000000000,"150","12",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/09/03,1351.400000000000091,1,2,4,0,47,20,55,4
서울역센트럴자이,72.996499999999983,"202209","3",45000.000000000000000,"150","12",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/09/03,1351.400000000000091,1,2,4,0,47,20,55,4
남산타운,114.879999999999995,"202209","3",50000.000000000000000,"150","3",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/03,1351.400000000000091,10,1,0,1,30,13,28,6
경서,35.850000000000001,"202209","4",1000.000000000000000,"50","2",37.556762415008599,126.977690649242007,회현(남대문시장)역,200.502262419976233,"299",2022/09/04,1351.400000000000091,27,7,24,4,152,47,109,9
남산타운,59.939999999999998,"202209","5",30000.000000000000000,"100","11",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/05,1356.500000000000000,10,1,0,1,30,13,28,6
롯데캐슬,84.920000000000002,"202209","5",5000.000000000000000,"230","11",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/09/05,1356.500000000000000,3,1,1,3,21,7,4,23
청계천두산위브더제니스,46.734999999999999,"202209","6",20000.000000000000000,"400","22",37.566867598217698,127.017122913186000,신당역,117.139900560995557,"159",2022/09/06,1369.700000000000045,12,5,1,10,42,14,17,30
롯데캐슬,33.619999999999997,"202209","6",2184.000000000000000,"24","12",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/09/06,1369.700000000000045,3,1,1,3,21,7,4,23
리마크빌동대문,24.250000000000000,"202209","6",1000.000000000000000,"80","8",37.565794853643695,127.016623843670999,신당역,58.061356897640906,"140",2022/09/06,1369.700000000000045,10,5,0,10,43,14,17,31
삼성사이버빌리지,59.700000000000003,"202209","6",28000.000000000000000,"100","17",37.558926660897903,126.964320892996994,충정로(경기대입구)역,86.422852538687764,"90",2022/09/06,1369.700000000000045,10,4,13,0,73,29,74,4
서울역센트럴자이,59.942999999999998,"202209","7",44000.000000000000000,"68","20",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/09/07,1370.299999999999955,1,2,4,0,47,20,55,4
약수하이츠,32.670000000000002,"202209","7",1058.000000000000000,"14","2",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/09/07,1370.299999999999955,7,3,9,0,47,17,24,13
롯데캐슬,59.909999999999997,"202209","8",31000.000000000000000,"90","26",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/09/08,1385.299999999999955,3,1,1,3,21,7,4,23
서울역센트럴자이,84.991799999999998,"202209","8",50000.000000000000000,"160","24",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/09/08,1385.299999999999955,1,2,4,0,47,20,55,4
남산센트럴자이,135.532999999999987,"202209","8",10000.000000000000000,"400","10",37.562514395202001,126.997824376224003,충무로역,352.701328625566475,"229",2022/09/08,1385.299999999999955,16,6,13,2,104,36,55,33
남산센트럴자이,135.532999999999987,"202209","8",10000.000000000000000,"400","10",37.562514395202001,126.997824376224003,충무로역,352.701328625566475,"229",2022/09/08,1385.299999999999955,16,6,13,2,104,36,55,33
남산타운,84.879999999999981,"202209","10",7000.000000000000000,"166","13",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/10,1385.299999999999955,10,1,0,1,30,13,28,6
남산트라팰리스,126.780000000000001,"202209","12",94500.000000000000000,"63","19",37.553994679972597,126.975612746457003,서울역,300.405118732424057,"54",2022/09/12,1385.299999999999955,8,5,9,0,115,37,95,8
롯데캐슬,33.619999999999997,"202209","13",2184.000000000000000,"24","11",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/09/13,1381.200000000000045,3,1,1,3,21,7,4,23
남산타운(임대),32.759999999999998,"202209","13",1265.000000000000000,"16","3",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/13,1381.200000000000045,10,1,0,1,30,13,28,6
남산타운,84.879999999999981,"202209","13",5000.000000000000000,"140","1",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/13,1381.200000000000045,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202209","14",2955.000000000000000,"6","12",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/14,1374.799999999999955,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202209","14",1265.000000000000000,"16","12",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/14,1374.799999999999955,10,1,0,1,30,13,28,6
남산타운(임대),32.759999999999998,"202209","14",2955.000000000000000,"6","5",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/14,1374.799999999999955,10,1,0,1,30,13,28,6
약수하이츠,114.920000000000002,"202209","14",5000.000000000000000,"210","4",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/09/14,1374.799999999999955,7,3,9,0,47,17,24,13
롯데캐슬,59.939999999999998,"202209","14",10000.000000000000000,"160","26",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/09/14,1374.799999999999955,3,1,1,3,21,7,4,23
서울역센트럴자이(임대),39.954099999999997,"202209","14",30000.000000000000000,"183","8",37.554576084419097,126.963956968884006,충정로(경기대입구)역,570.352209953055990,"100",2022/09/14,1374.799999999999955,1,2,3,0,39,20,55,4
약수하이츠,32.670000000000002,"202209","14",1058.000000000000000,"14","12",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/09/14,1374.799999999999955,7,3,9,0,47,17,24,13
약수하이츠,32.670000000000002,"202209","14",2519.000000000000000,"5","12",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/09/14,1374.799999999999955,7,3,9,0,47,17,24,13
롯데캐슬,59.939999999999998,"202209","14",10000.000000000000000,"160","26",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/09/14,1374.799999999999955,3,1,1,3,21,7,4,23
남산타운,84.879999999999981,"202209","14",30000.000000000000000,"135","10",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/14,1374.799999999999955,10,1,0,1,30,13,28,6
남산타운,59.939999999999998,"202209","15",10000.000000000000000,"107","15",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/15,1391.700000000000045,10,1,0,1,30,13,28,6
현대,139.275000000000006,"202209","15",60000.000000000000000,"50","6",37.560504309545294,127.022970538039999,신당역,642.530414495426839,"81",2022/09/15,1391.700000000000045,3,0,1,0,27,9,13,16
남산타운,84.879999999999981,"202209","15",10000.000000000000000,"235","13",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/15,1391.700000000000045,10,1,0,1,30,13,28,6
롯데캐슬,59.909999999999997,"202209","15",20000.000000000000000,"140","30",37.570810546469922,127.021463886655994,신설동역,533.615752338311040,"40",2022/09/15,1391.700000000000045,3,1,1,3,21,7,4,23
약수하이츠,57.630000000000003,"202209","15",22000.000000000000000,"80","10",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/09/15,1391.700000000000045,7,3,9,0,47,17,24,13
남산SKLEADERSVIEW,145.789999999999992,"202209","15",90000.000000000000000,"150","16",37.559125344303503,126.980603849217005,회현(남대문시장)역,219.101269170769626,"354",2022/09/15,1391.700000000000045,38,9,21,6,163,50,119,11
약수역더시티,18.859999999999999,"202209","15",14000.000000000000000,"20","10",37.553205455585797,127.010718554061995,약수역,121.621775088890473,"77",2022/09/15,1391.700000000000045,18,3,9,1,52,16,29,8
위더스하임,23.820000000000000,"202209","15",2000.000000000000000,"130","10",37.566154035429399,127.014211174959996,신당역,170.936712534475987,"172",2022/09/15,1391.700000000000045,9,6,2,14,50,15,17,31
남산타운(임대),32.759999999999998,"202209","16",1265.000000000000000,"16","13",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/16,1394.200000000000045,10,1,0,1,30,13,28,6
남산타운,114.879999999999995,"202209","16",50000.000000000000000,"170","6",37.547166773401102,127.005677166121998,버티고개역,153.773223687910900,"27",2022/09/16,1394.200000000000045,10,1,0,1,30,13,28,6
서울역센트럴자이,84.991799999999998,"202209","16",15000.000000000000000,"175","10",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/09/16,1394.200000000000045,1,2,4,0,47,20,55,4
LIG서울역리가,84.986599999999981,"202209","17",7000.000000000000000,"300","4",37.556272979251197,126.966882959987004,서울역,421.693228140466772,"121",2022/09/17,1394.200000000000045,7,3,15,0,74,30,74,4
서울역센트럴자이,72.973299999999981,"202209","17",40000.000000000000000,"166","10",37.554780042051803,126.964458224137999,충정로(경기대입구)역,546.546780734781919,"101",2022/09/17,1394.200000000000045,1,2,4,0,47,20,55,4
약수하이츠,57.630000000000003,"202209","17",9000.000000000000000,"170","2",37.555191599093398,127.016359379416997,신금호역,358.131262265615703,"4",2022/09/17,1394.200000000000045,7,3,9,0,47,17,24,13
